subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,155,does-it-have-legs:pig,visual,Does it have legs?,pig,pig_2.wav,nomask,yes,yes,931.738014333,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,156,does-it-have-feet:penguin,visual,Does it have feet?,penguin,penguin_1.wav,mask,yes,yes,690.087192226,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,157,does-it-have-legs:donkey,visual,Does it have legs?,donkey,donkey_1.wav,mask,yes,yes,815.111038741,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,158,does-it-taste-good:grasshopper,nonvisual,Does it taste good?,grasshopper,grasshopper_2.wav,nomask,no,no,1540.12048105,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,159,is-it-muddy:giraffe,visual,Is it muddy?,giraffe,giraffe_3.wav,nomask,no,no,981.780265924,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,160,does-it-have-stripes:camel,visual,Does it have stripes?,camel,camel_3.wav,nomask,no,no,931.762021035,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,161,is-it-used-for-cider:deer,nonvisual,Is it used for cider?,deer,deer_4.wav,mask,no,no,598.942749202,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,162,does-it-have-hooves:elephant,visual,Does it have hooves?,elephant,elephant_3.wav,nomask,no,yes,1206.77786507,0
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,163,is-it-juicy:pineapple,nonvisual,Is it juicy?,pineapple,pineapple_3.wav,mask,yes,yes,956.775304396,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,164,is-it-a-bird:camel,nonvisual,Is it a bird?,camel,camel_1.wav,nomask,no,no,1440.08559175,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,165,is-it-fast:apple,nonvisual,Is it fast?,apple,apple_1.wav,nomask,no,no,981.742175296,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,166,does-it-lay-eggs:elephant,nonvisual,Does it lay eggs?,elephant,elephant_3.wav,mask,no,no,906.760580372,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,167,does-it-have-hooves:donkey,visual,Does it have hooves?,donkey,donkey_1.wav,mask,yes,yes,706.762820948,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,168,is-it-small:alligator,visual,Is it small?,alligator,alligator_2.wav,mask,no,no,656.772423536,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,169,is-it-used-for-holding-liquids:bottle,nonvisual,Is it used for holding liquids?,bottle,bottle_2.wav,mask,yes,yes,581.754019018,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,170,is-it-clothing:jacket,nonvisual,Is it clothing?,jacket,jacket_3.wav,nomask,yes,yes,748.44213156,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,171,does-it-have-hair:dog,visual,Does it have hair?,dog,dog_4.wav,nomask,yes,yes,1315.10143587,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,172,is-it-large:mouse,visual,Is it large?,mouse,mouse_3.wav,nomask,no,no,881.785707548,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,173,is-it-flat:table,visual,Is it flat?,table,table_2.wav,mask,yes,yes,1206.66999556,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,174,does-it-grow-on-trees:pig,nonvisual,Does it grow on trees?,pig,pig_1.wav,nomask,no,no,631.72617089,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,175,does-it-grow-in-tropical-climates:banana,nonvisual,Does it grow in tropical climates?,banana,banana_3.wav,mask,yes,yes,890.10287635,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,176,does-it-grow-on-trees:donkey,nonvisual,Does it grow on trees?,donkey,donkey_4.wav,mask,no,no,831.762020942,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,177,is-it-an-insect:strawberry,nonvisual,Is it an insect?,strawberry,strawberry_1.wav,nomask,no,no,823.477500584,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,178,is-it-breakable:bottle,nonvisual,Is it breakable?,bottle,bottle_3.wav,mask,yes,yes,931.791788898,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,179,does-it-have-a-tail:lion,visual,Does it have a tail?,lion,lion_4.wav,nomask,yes,yes,1165.09087291,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,180,is-it-used-for-holding-beer:raccoon,nonvisual,Is it used for holding beer?,raccoon,raccoon_1.wav,nomask,no,no,581.780585926,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,181,does-it-have-hooves:zebra,visual,Does it have hooves?,zebra,zebra_2.wav,nomask,yes,yes,1531.63590655,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,182,does-it-have-legs:camel,visual,Does it have legs?,camel,camel_2.wav,mask,yes,yes,748.443411198,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,183,does-it-have-antennae:zebra,visual,Does it have antennae?,zebra,zebra_2.wav,nomask,no,no,781.767782755,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,184,is-it-fast:deer,nonvisual,Is it fast?,deer,deer_4.wav,mask,yes,yes,1523.44741253,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,185,does-it-have-a-hump:swan,visual,Does it have a hump?,swan,swan_1.wav,mask,no,no,773.440690711,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,186,does-it-eat:mouse,nonvisual,Does it eat?,mouse,mouse_4.wav,mask,yes,yes,740.143847652,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,187,is-it-an-animal:alligator,nonvisual,Is it an animal?,alligator,alligator_4.wav,nomask,yes,yes,1065.08735241,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,188,does-it-have-wings:pig,visual,Does it have wings?,pig,pig_2.wav,nomask,no,no,731.75369855,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,189,does-it-have-a-skin:banana,visual,Does it have a skin?,banana,banana_4.wav,mask,yes,no,790.099995211,0
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,190,does-it-live-on-water:swan,nonvisual,Does it live on water?,swan,swan_2.wav,mask,yes,yes,948.369151447,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,191,is-it-used-for-making-jam:rabbit,nonvisual,Is it used for making jam?,rabbit,rabbit_4.wav,nomask,no,no,739.892898593,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,192,does-it-eat-leaves:giraffe,nonvisual,Does it eat leaves?,giraffe,giraffe_3.wav,nomask,yes,yes,1256.75545912,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,193,is-it-used-for-relaxing:tiger,nonvisual,Is it used for relaxing?,tiger,tiger_2.wav,nomask,no,no,1281.74825711,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,194,does-it-have-an-engine:grasshopper,visual,Does it have an engine?,grasshopper,grasshopper_1.wav,nomask,no,no,673.422765918,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,195,is-it-furry:toad,nonvisual,Is it furry?,toad,toad_3.wav,mask,no,no,807.2781628,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,196,is-it-grey:lion,visual,Is it grey?,lion,lion_1.wav,nomask,no,no,798.336822074,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,197,is-it-black:apple,visual,Is it black?,apple,apple_1.wav,nomask,no,no,731.766501907,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,198,is-it-a-carnivore:lion,nonvisual,Is it a carnivore?,lion,lion_3.wav,mask,yes,yes,1423.43941052,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,199,does-it-have-hooves:chicken,visual,Does it have hooves?,chicken,chicken_4.wav,mask,no,no,948.427727446,1
PV148,148,XL,2016_Apr_06_1101,LL-Jerry,3,test,200,does-it-eat-peanuts:elephant,nonvisual,Does it eat peanuts?,elephant,elephant_3.wav,mask,yes,no,1056.77146325,0
