subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,153,does-it-grow-in-tropical-climates:banana,nonvisual,Does it grow in tropical climates?,banana,banana_4.wav,mask,yes,yes,906.717761536,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,154,does-it-have-feet:penguin,visual,Does it have feet?,penguin,penguin_1.wav,mask,yes,yes,840.060612187,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,155,does-it-have-an-engine:train,visual,Does it have an engine?,train,train_3.wav,mask,yes,yes,448.323864606,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,156,does-it-have-long-legs:giraffe,visual,Does it have long legs?,giraffe,giraffe_3.wav,mask,yes,yes,456.685896614,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,157,does-it-have-a-long-neck:swan,visual,Does it have a long neck?,swan,swan_2.wav,mask,yes,no,598.331178655,0
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,158,does-it-have-ears:jacket,visual,Does it have ears?,jacket,jacket_4.wav,mask,no,no,865.336841904,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,159,does-it-have-antennae:zebra,visual,Does it have antennae?,zebra,zebra_1.wav,mask,no,no,773.391619558,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,160,is-it-eaten-as-bacon:dog,nonvisual,Is it eaten as bacon?,dog,dog_3.wav,mask,no,no,456.742552575,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,161,does-it-taste-good:strawberry,nonvisual,Does it taste good?,strawberry,strawberry_4.wav,nomask,yes,yes,1090.02308163,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,162,does-it-have-different-speeds:banana,nonvisual,Does it have different speeds?,banana,banana_1.wav,mask,no,no,573.382080998,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,163,does-it-have-a-pointed-end:donkey,visual,Does it have a pointed end?,donkey,donkey_3.wav,mask,no,no,1448.30850023,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,164,does-it-have-stripes:camel,visual,Does it have stripes?,camel,camel_3.wav,nomask,no,no,915.047784569,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,165,is-it-used-for-sitting-on:chair,nonvisual,Is it used for sitting on?,chair,chair_2.wav,nomask,yes,yes,573.388162651,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,166,is-it-an-animal:bottle,nonvisual,Is it an animal?,bottle,bottle_2.wav,nomask,no,no,856.712656212,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,167,does-it-have-many-cars:carrot,visual,Does it have many cars?,carrot,carrot_4.wav,mask,no,no,1356.6744054,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,168,is-it-pink:pig,visual,Is it pink?,pig,pig_4.wav,nomask,yes,yes,831.895755604,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,169,does-it-have-whiskers:pineapple,visual,Does it have whiskers?,pineapple,pineapple_4.wav,mask,no,no,715.055850917,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,170,does-it-eat-carrots:rabbit,nonvisual,Does it eat carrots?,rabbit,rabbit_1.wav,mask,yes,yes,598.411841318,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,171,does-it-have-hooves:banana,visual,Does it have hooves?,banana,banana_4.wav,nomask,no,no,682.304878719,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,172,does-it-have-a-beak:raccoon,visual,Does it have a beak?,raccoon,raccoon_1.wav,mask,no,no,940.026010503,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,173,is-it-a-container:bottle,nonvisual,Is it a container?,bottle,bottle_2.wav,mask,yes,yes,519.836779684,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,174,is-it-tall:giraffe,visual,Is it tall?,giraffe,giraffe_2.wav,nomask,yes,yes,540.044383728,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,175,is-it-made-of-wood:grasshopper,visual,Is it made of wood?,grasshopper,grasshopper_2.wav,nomask,no,no,748.401550343,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,176,is-it-furry:donkey,nonvisual,Is it furry?,donkey,donkey_1.wav,mask,yes,yes,840.008437634,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,177,does-it-have-a-peel:banana,visual,Does it have a peel?,banana,banana_3.wav,nomask,yes,yes,557.032202021,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,178,is-it-eaten-by-frying:giraffe,nonvisual,Is it eaten by frying?,giraffe,giraffe_4.wav,nomask,no,no,673.353880993,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,179,does-it-lay-eggs:dog,nonvisual,Does it lay eggs?,dog,dog_2.wav,nomask,no,no,881.712007918,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,180,does-it-have-teeth:bottle,visual,Does it have teeth?,bottle,bottle_4.wav,mask,no,no,806.667539407,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,181,does-it-grow-on-trees:apple,nonvisual,Does it grow on trees?,apple,apple_3.wav,nomask,yes,yes,648.411825183,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,182,is-it-beige:camel,visual,Is it beige?,camel,camel_4.wav,nomask,yes,yes,648.404463194,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,183,does-it-have-a-cushion:deer,visual,Does it have a cushion?,deer,deer_1.wav,mask,no,no,598.294048104,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,184,does-it-grow-in-tropical-climates:train,nonvisual,Does it grow in tropical climates?,train,train_4.wav,mask,no,no,723.29624882,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,185,is-it-used-for-sitting-on:tiger,nonvisual,Is it used for sitting on?,tiger,tiger_2.wav,nomask,no,yes,881.779546966,0
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,186,does-it-have-ears:elephant,visual,Does it have ears?,elephant,elephant_4.wav,mask,yes,yes,790.091356845,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,187,does-it-have-an-inside:pineapple,visual,Does it have an inside?,pineapple,pineapple_2.wav,mask,yes,yes,873.348695575,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,188,does-it-lay-eggs:lion,nonvisual,Does it lay eggs?,lion,lion_2.wav,mask,no,no,931.681903428,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,189,is-it-green:grasshopper,visual,Is it green?,grasshopper,grasshopper_4.wav,mask,yes,yes,665.170139051,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,190,does-it-have-different-speeds:bike,nonvisual,Does it have different speeds?,bike,bike_1.wav,nomask,yes,yes,756.703405525,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,191,is-it-used-for-protection:raccoon,nonvisual,Is it used for protection?,raccoon,raccoon_4.wav,mask,no,no,698.478388018,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,192,does-it-grow-underground:tiger,nonvisual,Does it grow underground?,tiger,tiger_3.wav,mask,no,no,865.286587854,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,193,is-it-an-animal:zebra,nonvisual,Is it an animal?,zebra,zebra_2.wav,nomask,yes,yes,1006.68764114,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,194,is-it-found-in-kitchens:table,nonvisual,Is it found in kitchens?,table,table_1.wav,mask,yes,yes,631.744096987,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,195,does-it-have-four-legs:strawberry,visual,Does it have four legs?,strawberry,strawberry_2.wav,mask,no,no,881.706246408,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,196,is-it-a-bird:camel,nonvisual,Is it a bird?,camel,camel_2.wav,mask,no,no,731.686768937,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,197,does-it-have-a-tail:donkey,visual,Does it have a tail?,donkey,donkey_4.wav,mask,yes,no,523.42242829,0
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,198,does-it-eat-leaves:jacket,nonvisual,Does it eat leaves?,jacket,jacket_3.wav,nomask,no,no,1389.99097666,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,199,does-it-have-pockets:apple,visual,Does it have pockets?,apple,apple_2.wav,mask,no,no,523.369933479,1
PV_103,103,NS,2016_Feb_18_1408,LL-ELAINE,3,test,200,does-it-have-pockets:jacket,visual,Does it have pockets?,jacket,jacket_2.wav,mask,yes,yes,623.407031992,1
