subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,155,does-it-live-in-swamps:alligator,nonvisual,Does it live in swamps?,alligator,alligator_1.wav,nomask,yes,yes,265.802108741,1
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,156,does-it-live-in-grass:grasshopper,nonvisual,Does it live in grass?,grasshopper,grasshopper_4.wav,nomask,yes,yes,261.438347836,1
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,157,is-it-a-carnivore:lion,nonvisual,Is it a carnivore?,lion,lion_1.wav,nomask,yes,yes,251.240021258,1
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,158,does-it-have-a-lid:bottle,visual,Does it have a lid?,bottle,bottle_2.wav,nomask,yes,no,74.6333390853,0
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,159,does-it-eat-carrots:rabbit,nonvisual,Does it eat carrots?,rabbit,rabbit_1.wav,mask,yes,yes,165.116159973,1
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,160,is-it-timid:apple,nonvisual,Is it timid?,apple,apple_4.wav,nomask,no,no,462.496879147,1
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,161,does-it-eat-cheese:lion,nonvisual,Does it eat cheese?,lion,lion_4.wav,mask,no,yes,296.685807945,0
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,162,is-it-juicy:pineapple,nonvisual,Is it juicy?,pineapple,pineapple_1.wav,mask,yes,yes,145.91183493,1
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,163,does-it-have-feathers:swan,visual,Does it have feathers?,swan,swan_3.wav,mask,yes,yes,77.4795623729,1
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,164,does-it-have-an-engine:train,visual,Does it have an engine?,train,train_2.wav,mask,yes,yes,65.1997029636,1
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,165,is-it-nutritious:apple,nonvisual,Is it nutritious?,apple,apple_3.wav,nomask,yes,yes,119.745914082,1
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,166,does-it-hop:toad,nonvisual,Does it hop?,toad,toad_2.wav,mask,yes,yes,146.833048464,1
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,167,is-it-used-for-sitting-on:chair,nonvisual,Is it used for sitting on?,chair,chair_1.wav,mask,yes,yes,193.236538704,1
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,168,does-it-have-skin:pineapple,visual,Does it have skin?,pineapple,pineapple_3.wav,nomask,yes,yes,289.844885308,1
MWPR123,123,2016_Jan_28_1356,LL-Kramer,3,test,169,is-it-yellow:banana,visual,Is it yellow?,banana,banana_4.wav,nomask,yes,yes,292.75800701,1
