subj_id,seed,experimenter,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,154,does-it-have-ears:rabbit,visual,Does it have ears?,rabbit,rabbit_4.wav,mask,yes,yes,731.713016168,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,155,does-it-have-pockets:jacket,visual,Does it have pockets?,jacket,jacket_4.wav,nomask,yes,yes,481.709575281,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,156,does-it-have-a-beak:banana,visual,Does it have a beak?,banana,banana_3.wav,nomask,no,no,740.013270872,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,157,is-it-pink:dog,visual,Is it pink?,dog,dog_2.wav,mask,no,no,840.040126466,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,158,is-it-used-for-eating-on:table,nonvisual,Is it used for eating on?,table,table_4.wav,nomask,yes,yes,781.708839,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,159,is-it-large:camel,visual,Is it large?,camel,camel_1.wav,nomask,yes,yes,731.729980907,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,160,is-it-a-bird:pig,nonvisual,Is it a bird?,pig,pig_4.wav,nomask,no,no,940.022489522,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,161,is-it-a-carnivore:lion,nonvisual,Is it a carnivore?,lion,lion_4.wav,nomask,yes,yes,673.363163602,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,162,does-it-have-ears:jacket,visual,Does it have ears?,jacket,jacket_1.wav,mask,no,no,840.009397827,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,163,is-it-an-animal:bottle,nonvisual,Is it an animal?,bottle,bottle_1.wav,mask,no,no,1098.3274976,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,164,is-it-eaten-as-bacon:dog,nonvisual,Is it eaten as bacon?,dog,dog_4.wav,nomask,no,no,939.780501532,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,165,does-it-have-four-legs:donkey,visual,Does it have four legs?,donkey,donkey_1.wav,nomask,yes,yes,1040.02885928,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,166,does-it-spit:camel,nonvisual,Does it spit?,camel,camel_2.wav,mask,yes,no,1298.34215762,0
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,167,does-it-like-mud:penguin,nonvisual,Does it like mud?,penguin,penguin_2.wav,nomask,no,no,940.021849354,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,168,does-it-have-different-speeds:banana,nonvisual,Does it have different speeds?,banana,banana_4.wav,nomask,no,no,648.387178429,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,169,does-it-live-in-india:tiger,nonvisual,Does it live in India?,tiger,tiger_3.wav,nomask,yes,no,1098.35982672,0
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,170,does-it-have-a-hump:camel,visual,Does it have a hump?,camel,camel_4.wav,nomask,yes,yes,763.936800067,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,171,is-it-muddy:giraffe,visual,Is it muddy?,giraffe,giraffe_3.wav,nomask,no,no,881.698244135,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,172,is-it-furry:toad,nonvisual,Is it furry?,toad,toad_1.wav,nomask,no,no,648.351008072,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,173,is-it-used-for-relaxing:chair,nonvisual,Is it used for relaxing?,chair,chair_1.wav,nomask,yes,no,739.932928234,0
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,174,does-it-have-four-legs:swan,visual,Does it have four legs?,swan,swan_2.wav,nomask,no,no,873.441841803,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,175,does-it-taste-good:strawberry,nonvisual,Does it taste good?,strawberry,strawberry_1.wav,mask,yes,yes,823.319583316,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,176,does-it-live-in-the-desert:alligator,nonvisual,Does it live in the desert?,alligator,alligator_2.wav,nomask,no,no,1056.67066039,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,177,does-it-have-different-speeds:bike,nonvisual,Does it have different speeds?,bike,bike_1.wav,nomask,yes,yes,723.384593613,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,178,is-it-a-fruit:strawberry,nonvisual,Is it a fruit?,strawberry,strawberry_1.wav,mask,yes,yes,740.032796399,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,179,does-it-live-in-africa:elephant,nonvisual,Does it live in Africa?,elephant,elephant_2.wav,mask,yes,yes,673.376927502,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,180,does-it-have-a-skin:table,visual,Does it have a skin?,table,table_2.wav,mask,no,no,706.712704152,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,181,does-it-have-a-cushion:deer,visual,Does it have a cushion?,deer,deer_4.wav,nomask,no,no,748.235743726,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,182,does-it-grow-on-trees:apple,nonvisual,Does it grow on trees?,apple,apple_4.wav,mask,yes,yes,740.037917974,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,183,is-it-loud:train,nonvisual,Is it loud?,train,train_1.wav,mask,yes,yes,756.696043536,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,184,does-it-have-a-beak:raccoon,visual,Does it have a beak?,raccoon,raccoon_3.wav,mask,no,no,865.018992452,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,185,does-it-live-in-africa:bike,nonvisual,Does it live in Africa?,bike,bike_2.wav,mask,no,no,740.01583166,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,186,is-it-prickly:dog,nonvisual,Is it prickly?,dog,dog_1.wav,nomask,no,no,823.55132862,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,187,is-it-an-animal:chair,nonvisual,Is it an animal?,chair,chair_1.wav,nomask,no,no,740.048480802,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,188,does-it-live-in-a-coop:chicken,nonvisual,Does it live in a coop?,chicken,chicken_4.wav,nomask,yes,yes,898.360530846,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,189,is-it-red:penguin,visual,Is it red?,penguin,penguin_4.wav,mask,no,no,681.703109411,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,190,does-it-grow-on-trees:donkey,nonvisual,Does it grow on trees?,donkey,donkey_2.wav,mask,no,no,831.674253335,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,191,does-it-eat-leaves:jacket,nonvisual,Does it eat leaves?,jacket,jacket_1.wav,mask,no,no,848.337500473,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,192,does-it-eat:mouse,nonvisual,Does it eat?,mouse,mouse_3.wav,mask,yes,yes,773.367932998,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,193,is-it-long:alligator,visual,Is it long?,alligator,alligator_1.wav,mask,yes,yes,973.337780451,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,194,is-it-made-of-wood:grasshopper,visual,Is it made of wood?,grasshopper,grasshopper_3.wav,mask,no,no,690.038253902,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,195,does-it-have-four-legs:zebra,visual,Does it have four legs?,zebra,zebra_4.wav,mask,yes,yes,856.716497219,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,196,does-it-have-hooves:banana,visual,Does it have hooves?,banana,banana_2.wav,nomask,no,no,606.726499973,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,197,is-it-eaten-by-frying:giraffe,nonvisual,Is it eaten by frying?,giraffe,giraffe_3.wav,nomask,no,no,748.384265462,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,198,does-it-have-feathers:swan,visual,Does it have feathers?,swan,swan_1.wav,nomask,yes,yes,865.27410429,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,199,is-it-used-for-protection:raccoon,nonvisual,Is it used for protection?,raccoon,raccoon_4.wav,mask,no,no,1006.68508036,1
PV140,140,NS,2016_Mar_16_1219,LL-ELAINE,3,test,200,does-it-have-wings:lion,visual,Does it have wings?,lion,lion_1.wav,mask,no,no,723.801350803,1
