"subj_id","block_ix","trial_ix","cue","question","question_id","mask_type","mask_c","feat_type","feat_c","truth_coded","truth_normed","truth","truth_c","imagery_mean","imagery_z","facts_mean","facts_z","diff_mean","diff_z","prop_visual","senses_mean","response","rt","is_correct","is_error"
"MWPF204",0,68,"mouse","Is it an animal?","mouse:nonvisual:yes:2","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,0.833333333333333,-0.923550131405946,0.666666666666667,-0.540048845565964,-1,1.05237307707467,0.470588235294118,2,"yes",50.0497112516,1,0
"MWPF204",0,69,"deer","Is it used for cider?","deer:nonvisual:no:5","nomask",-0.5,"nonvisual",-0.5,"no","no","no",-0.5,0.75,-1.05319383022664,1.25,0.352107603252198,-1.75,-0.637824614211998,0.5625,3,"no",266.240207246,1,0
"MWPF204",1,70,"giraffe","Does it have antennae?","giraffe:visual:no:4","mask",0.5,"visual",0.5,"no","no","no",-0.5,2.16666666666667,1.15074904972513,1,-0.0302451605270142,-0.833333333333333,1.42797256402726,0.5,2.44444444444444,"no",127.289145021,1,0
"MWPF204",1,71,"elephant","Does it have large ears?","elephant:visual:yes:5","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1.66666666666667,0.37288685680098,0.666666666666667,-0.540048845565964,-1.5,-0.0744253837831102,0.666666666666667,1.25,"yes",262.255696813,1,0
"MWPF204",1,72,"dog","Is it used for protection?","dog:nonvisual:yes:4","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.16666666666667,-0.404975336123176,0.666666666666667,-0.540048845565964,-1.83333333333333,-0.825624357688294,0.642857142857143,2.4,"no",NA,0,1
"MWPF204",1,73,"raccoon","Does it eat garbage?","raccoon:nonvisual:yes:1","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1,-0.664262733764561,1,-0.0302451605270142,-2,-1.20122384464089,0.545454545454545,3.2,"yes",107.841463527,1,0
"MWPF204",1,74,"giraffe","Is it tall?","giraffe:visual:yes:2","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,1,-0.0302451605270142,-2,-1.20122384464089,0.5,2,"yes",597.544279182,1,0
"MWPF204",1,75,"dog","Is it an animal?","dog:nonvisual:yes:2","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.42857142857143,0.00247628874185779,1.57142857142857,0.843704013825471,-2,-1.20122384464089,0.642857142857143,1,"yes",210.068113171,1,0
"MWPF204",1,76,"donkey","Does it make noises?","donkey:nonvisual:yes:5","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.4,-0.041972979425237,1,-0.0302451605270142,-1.6,-0.299785075954666,0.5,1.33333333333333,"yes",270.375277614,1,0
"MWPF204",1,77,"penguin","Does it lay eggs?","penguin:nonvisual:yes:4","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.4,-0.041972979425237,1.8,1.19328368356647,-1,1.05237307707467,0.5,2,"yes",111.540823011,1,0
"MWPF204",1,78,"pineapple","Is it tropical?","pineapple:nonvisual:yes:2","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.33333333333333,-0.145687938481791,1.66666666666667,0.989362209550886,-1.66666666666667,-0.450024870735702,0.3125,2.5,"yes",151.927716099,1,0
"MWPF204",1,79,"alligator","Is it grey?","alligator:visual:no:2","mask",0.5,"visual",0.5,"no","no","no",-0.5,1.8,0.580316774914088,0.2,-1.25377400462049,-1.6,-0.299785075954666,0.571428571428571,2,"no",106.506956741,1,0
"MWPF204",1,80,"giraffe","Does it live in zoos?","giraffe:nonvisual:yes:3","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.42857142857143,0.00247628874185779,0.571428571428571,-0.685707041291378,-1.85714285714286,-0.879281427252951,0.5,1.5,"yes",36.599326646,1,0
"MWPF204",1,81,"alligator","Is it green?","alligator:visual:yes:1","nomask",-0.5,"visual",0.5,"yes","","yes",0.5,1,-0.664262733764561,0.75,-0.412597924306227,-1.5,-0.0744253837831102,0.571428571428571,2,"yes",302.290523192,1,0
"MWPF204",1,82,"pig","Does it have a snout?","pig:visual:yes:3","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,2.75,2.05825494146998,1.25,0.352107603252198,-1.75,-0.637824614211998,0.578947368421053,1.4,"yes",162.831511814,1,0
"MWPF204",1,83,"penguin","Does it like mud?","penguin:nonvisual:no:4","nomask",-0.5,"nonvisual",-0.5,"no","no","no",-0.5,2.16666666666667,1.15074904972513,1.16666666666667,0.224656681992461,-1,1.05237307707467,0.5,4,"no",257.804679219,1,0
"MWPF204",1,84,"dog","Does it have a top?","dog:visual:no:4","mask",0.5,"visual",0.5,"no","","no",-0.5,1.5,0.113599459159594,1.25,0.352107603252198,-0.25,2.74257076836133,0.642857142857143,2,"no",324.503789889,1,0
"MWPF204",1,85,"deer","Is it hunted by people?","deer:nonvisual:yes:1","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1,-0.664262733764561,0.8,-0.336127371550384,-2,-1.20122384464089,0.5625,1.66666666666667,"yes",193.513384089,1,0
"MWPF204",1,86,"camel","Does it live in the desert?","camel:nonvisual:yes:1","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.375,-0.0808660890714446,1.375,0.543283985141805,-1.625,-0.356124998997554,0.461538461538462,2.25,"yes",207.22838887,1,0
"MWPF204",1,87,"penguin","Does it have a beak?","penguin:visual:yes:2","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,0.6,-0.642009582573754,-1.2,0.601653692731556,0.5,2.75,"yes",81.8797918037,1,0
"MWPF204",1,88,"pineapple","Does it grow on trees?","pineapple:nonvisual:yes:3","nomask",-0.5,"nonvisual",-0.5,"yes","","yes",0.5,1.25,-0.275331637302484,2.25,1.88151865836905,-1.25,0.488973846645778,0.3125,2,"yes",202.235584147,1,0
"MWPF204",1,89,"alligator","Is it long?","alligator:visual:yes:2","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,2.25,1.28039274854583,1.5,0.734460367031411,-1.75,-0.637824614211998,0.571428571428571,3.33333333333333,"yes",66.2907741498,1,0
"MWPF204",1,90,"deer","Does it have hooves?","deer:visual:yes:4","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,3.33333333333333,2.96576083321483,2.33333333333333,2.00896957962879,-0.333333333333333,2.55477102488503,0.5625,4,"no",NA,0,1
"MWPF204",1,91,"pig","Is it pink?","pig:visual:yes:1","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1.71428571428571,0.446968970412804,0.571428571428571,-0.685707041291378,-1.28571428571429,0.408488242298794,0.578947368421053,1,"yes",287.770631956,1,0
"MWPF204",1,92,"table","Is it found in dining rooms?","table:nonvisual:yes:3","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.57142857142857,0.224722629577331,0.285714285714286,-1.12268162846762,-1.85714285714286,-0.879281427252951,0.6,2.25,"yes",74.7875149827,1,0
"MWPF204",1,93,"chair","Is it found at tables?","chair:nonvisual:yes:5","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,2.16666666666667,1.15074904972513,0.333333333333333,-1.04985253060491,-1.66666666666667,-0.450024870735702,0.466666666666667,3,"yes",79.176179599,1,0
"MWPF204",1,94,"strawberry","Does it taste good?","strawberry:nonvisual:yes:4","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,2.33333333333333,1.41003644736652,2.16666666666667,1.75406773710931,-1.16666666666667,0.676773590122074,0.125,1,"yes",76.9170229323,1,0
"MWPF204",1,95,"pig","Does it grow on trees?","pig:nonvisual:no:4","mask",0.5,"nonvisual",-0.5,"no","no","no",-0.5,1.33333333333333,-0.145687938481791,0.333333333333333,-1.04985253060491,-1.83333333333333,-0.825624357688294,0.578947368421053,1,"no",398.55979709,1,0
"MWPF204",1,96,"tiger","Does it have large teeth?","tiger:visual:yes:5","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,1.5,0.734460367031411,-1.5,-0.0744253837831102,0.473684210526316,2.4,"yes",237.514851615,1,0
"MWPF204",1,97,"table","Is it found in kitchens?","table:nonvisual:yes:2","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.5,0.113599459159594,0.25,-1.17730345186465,-1.5,-0.0744253837831102,0.6,1.66666666666667,"yes",55.1733053289,1,0
"MWPF204",1,98,"pig","Is it smelly?","pig:nonvisual:yes:4","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1,-0.664262733764561,0.333333333333333,-1.04985253060491,-1.83333333333333,-0.825624357688294,0.578947368421053,1.75,"yes",274.643798824,1,0
"MWPF204",1,99,"camel","Does it have legs?","camel:visual:yes:3","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,0.666666666666667,-1.18283752904733,1.83333333333333,1.24426405207036,-1.83333333333333,-0.825624357688294,0.461538461538462,1.16666666666667,"yes",207.450806629,1,0
"MWPF204",1,100,"elephant","Is it grey?","elephant:visual:yes:1","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,1.25,-0.275331637302484,1.25,0.352107603252198,-1.75,-0.637824614211998,0.666666666666667,1.5,"yes",77.0489526913,1,0
"MWPF204",1,101,"pineapple","Does it grow in Hawaii?","pineapple:nonvisual:yes:4","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.5,0.113599459159594,1.16666666666667,0.224656681992461,-1.66666666666667,-0.450024870735702,0.3125,3,"yes",450.128032826,1,0
"MWPF204",1,102,"raccoon","Is it furry?","raccoon:nonvisual:yes:2","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.8,0.580316774914088,1.6,0.887401472543096,-1.6,-0.299785075954666,0.545454545454545,1.57142857142857,"yes",246.369361877,1,0
"MWPF204",1,103,"tiger","Is it used for sitting on?","tiger:nonvisual:no:1","nomask",-0.5,"nonvisual",-0.5,"no","no","no",-0.5,1.5,0.113599459159594,0.25,-1.17730345186465,-1.75,-0.637824614211998,0.473684210526316,4,"no",280.177630251,1,0
"MWPF204",1,104,"alligator","Does it have jaws?","alligator:visual:yes:5","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1.66666666666667,0.37288685680098,1.33333333333333,0.479558524511936,-1.33333333333333,0.301174103169482,0.571428571428571,2.66666666666667,"yes",88.8659921475,1,0
"MWPF204",1,105,"table","Is it made of wood?","table:visual:yes:1","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,2,1.49916589458984,-1,1.05237307707467,0.6,2.5,"yes",205.204957165,1,0
"MWPF204",1,106,"tiger","Is it brown?","tiger:visual:no:2","mask",0.5,"visual",0.5,"no","no","no",-0.5,2.28571428571429,1.3359543337547,1.71428571428571,1.06219130741359,-1.42857142857143,0.0865458249108578,0.473684210526316,1.5,"yes",NA,0,1
"MWPF204",1,107,"donkey","Does it have a pointed end?","donkey:visual:no:2","nomask",-0.5,"visual",0.5,"no","no","no",-0.5,1.4,-0.041972979425237,0.2,-1.25377400462049,-1.4,0.150934308388445,0.5,1.71428571428571,"no",351.50835407,1,0
"MWPF204",1,108,"penguin","Does it have a tail?","penguin:visual:no:2","mask",0.5,"visual",0.5,"no","","no",-0.5,2.5,1.66932384500791,2,1.49916589458984,-0.333333333333333,2.55477102488503,0.5,4,"yes",NA,0,1
"MWPF204",1,109,"table","Does it have a neck?","table:visual:no:1","mask",0.5,"visual",0.5,"no","no","no",-0.5,0.6,-1.28655248810389,0.6,-0.642009582573754,-1.4,0.150934308388445,0.6,2.8,"no",119.197318796,1,0
"MWPF204",1,110,"rabbit","Is it a pet?","rabbit:nonvisual:yes:2","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.2,-0.353117856594899,0.2,-1.25377400462049,-1.8,-0.750504460297776,0.666666666666667,3,"yes",394.493163098,1,0
"MWPF204",1,111,"chair","Is it used for relaxing?","chair:nonvisual:yes:4","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,0.6,-1.28655248810389,0,-1.55965621564386,-2,-1.20122384464089,0.466666666666667,3.33333333333333,"yes",103.006442543,1,0
"MWPF204",1,112,"elephant","Is it a reptile?","elephant:nonvisual:no:2","mask",0.5,"nonvisual",-0.5,"no","no","no",-0.5,0.5,-1.44212492668872,1.5,0.734460367031411,-1.75,-0.637824614211998,0.666666666666667,2.66666666666667,"no",414.797058096,1,0
"MWPF204",1,113,"strawberry","Does it taste sweet?","strawberry:nonvisual:yes:2","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.2,-0.353117856594899,1.6,0.887401472543096,-1.6,-0.299785075954666,0.125,1.42857142857143,"yes",445.359166712,1,0
"MWPF204",1,114,"camel","Is it used by riding?","camel:nonvisual:yes:3","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,0.857142857142857,-0.886509074600034,0.857142857142857,-0.248732454115136,-1.57142857142857,-0.235396592477078,0.461538461538462,2,"yes",263.791710604,1,0
"MWPF204",1,115,"mouse","Does it have a tail?","mouse:visual:yes:1","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1.6,0.269171897744426,0.2,-1.25377400462049,-1.8,-0.750504460297776,0.470588235294118,1.25,"yes",301.790178288,1,0
"MWPF204",1,116,"tiger","Does it have stripes?","tiger:visual:yes:1","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1,-0.664262733764561,0.75,-0.412597924306227,-1.75,-0.637824614211998,0.473684210526316,2.75,"yes",199.701161822,1,0
"MWPF204",1,117,"alligator","Does it live in swamps?","alligator:nonvisual:yes:3","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.33333333333333,-0.145687938481791,1.66666666666667,0.989362209550886,-1.33333333333333,0.301174103169482,0.571428571428571,2,"yes",256.086169044,1,0
"MWPF204",1,118,"mouse","Is it a rodent?","mouse:nonvisual:yes:1","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.14285714285714,-0.442016392929088,1.14285714285714,0.188242133061107,-1.85714285714286,-0.879281427252951,0.470588235294118,4,"yes",75.5163610447,1,0
"MWPF204",1,119,"deer","Does it have antlers?","deer:visual:yes:1","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,1.6,0.269171897744426,1,-0.0302451605270142,-0.6,1.95381184576089,0.5625,2,"yes",15.4183069244,1,0
"MWPF204",1,120,"elephant","Does it have scales?","elephant:visual:no:2","nomask",-0.5,"visual",0.5,"no","no","no",-0.5,1.33333333333333,-0.145687938481791,0.666666666666667,-0.540048845565964,-2,-1.20122384464089,0.666666666666667,1.75,"yes",NA,0,1
"MWPF204",1,121,"raccoon","Does it have a tail?","raccoon:visual:yes:2","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,1.2,-0.353117856594899,0.4,-0.947891793597124,-1.8,-0.750504460297776,0.545454545454545,1.33333333333333,"yes",287.610567408,1,0
"MWPF204",1,122,"rabbit","Does it have whiskers?","rabbit:visual:yes:3","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,2.33333333333333,1.41003644736652,0.166666666666667,-1.30475437312439,-0.833333333333333,1.42797256402726,0.666666666666667,1.85714285714286,"yes",185.374412918,1,0
"MWPF204",1,123,"donkey","Is it a mammal?","donkey:nonvisual:yes:3","mask",0.5,"nonvisual",-0.5,"yes","","yes",0.5,2,0.89146165208375,2,1.49916589458984,-2,-1.20122384464089,0.5,4,"yes",624.34011302,1,0
"MWPF204",1,124,"dog","Does it have four legs?","dog:visual:yes:1","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1.25,-0.275331637302484,1,-0.0302451605270142,-2,-1.20122384464089,0.642857142857143,1.16666666666667,"yes",328.644182766,1,0
"MWPF204",1,125,"mouse","Is it used in experiments?","mouse:nonvisual:yes:4","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,0.666666666666667,-1.18283752904733,2.66666666666667,2.51877326466773,-1.33333333333333,0.301174103169482,0.470588235294118,2.5,"yes",179.602575488,1,0
"MWPF204",1,126,"rabbit","Is it hunted by people?","rabbit:nonvisual:yes:4","nomask",-0.5,"nonvisual",-0.5,"yes","","yes",0.5,1.5,0.113599459159594,1,-0.0302451605270142,-0.75,1.61577230750355,0.666666666666667,3.33333333333333,"yes",319.292369066,1,0
"MWPF204",1,127,"donkey","Does it chase cats?","donkey:nonvisual:no:4","nomask",-0.5,"nonvisual",-0.5,"no","no","no",-0.5,0.5,-1.44212492668872,0.5,-0.794950688085439,-1.83333333333333,-0.825624357688294,0.5,2.33333333333333,"no",337.752667721,1,0
"MWPF204",1,128,"pineapple","Does it have whiskers?","pineapple:visual:no:3","nomask",-0.5,"visual",0.5,"no","no","no",-0.5,1.5,0.113599459159594,0.666666666666667,-0.540048845565964,-1.66666666666667,-0.450024870735702,0.3125,1,"no",111.339316471,1,0
"MWPF204",1,129,"penguin","Does it live in the Arctic?","penguin:nonvisual:yes:3","mask",0.5,"nonvisual",-0.5,"yes","","yes",0.5,1.57142857142857,0.224722629577331,2.28571428571429,1.93614048176608,-0.714285714285714,1.69625791185054,0.5,2,"yes",86.5767996293,1,0
"MWPF204",1,130,"donkey","Is it round?","donkey:visual:no:1","mask",0.5,"visual",0.5,"no","no","no",-0.5,2.2,1.20260652925341,1.2,0.275637050496356,-1.4,0.150934308388445,0.5,1.5,"no",8.63589462824,1,0
"MWPF204",1,131,"deer","Is it timid?","deer:nonvisual:yes:5","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,2.33333333333333,1.41003644736652,1,-0.0302451605270142,-1.33333333333333,0.301174103169482,0.5625,2,"yes",292.855445528,1,0
"MWPF204",1,132,"giraffe","Is it brown?","giraffe:visual:yes:4","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,3.42857142857143,3.11392506043848,3,3.02857694970669,-0.428571428571429,2.34014274662641,0.5,1,"yes",289.00210443,1,0
"MWPF204",1,133,"donkey","Is it an animal?","donkey:nonvisual:yes:1","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,2,0.89146165208375,2.33333333333333,2.00896957962879,-1.66666666666667,-0.450024870735702,0.5,1,"yes",1178.56006348,1,0
"MWPF204",1,134,"chair","Is it used for sitting on?","chair:nonvisual:yes:1","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,0.75,-1.05319383022664,1,-0.0302451605270142,-1.5,-0.0744253837831102,0.466666666666667,2.42857142857143,"yes",97.8569949511,1,0
"MWPF204",1,135,"pineapple","Is it yellow inside?","pineapple:visual:yes:4","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,1.75,0.502530555621672,0,-1.55965621564386,-1.75,-0.637824614211998,0.3125,1.66666666666667,"yes",280.756296823,1,0
"MWPF204",1,136,"camel","Does it eat?","camel:nonvisual:no:3","nomask",-0.5,"nonvisual",-0.5,"no","yes","yes",0.5,1.625,0.308065007390633,1.25,0.352107603252198,-1.625,-0.356124998997554,0.461538461538462,5,"yes",NA,0,1
"MWPF204",1,137,"strawberry","Is it small?","strawberry:visual:yes:4","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,1.6,0.269171897744426,0.8,-0.336127371550384,-1.4,0.150934308388445,0.125,2.5,"yes",209.15030688,1,0
"MWPF204",1,138,"rabbit","Does it live in zoos?","rabbit:nonvisual:no:1","nomask",-0.5,"nonvisual",-0.5,"no","no","no",-0.5,1.22222222222222,-0.318546203576048,1.22222222222222,0.309623962832286,-0.666666666666667,1.80357205097985,0.666666666666667,2,"yes",NA,0,1
"MWPF204",2,139,"chair","Is it orange?","chair:visual:no:4","mask",0.5,"visual",0.5,"no","no","no",-0.5,2.25,1.28039274854583,0,-1.55965621564386,-1.75,-0.637824614211998,0.466666666666667,4,"no",103.013666347,1,0
"MWPF204",2,140,"penguin","Does it waddle?","penguin:nonvisual:yes:5","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.75,0.502530555621672,0,-1.55965621564386,-1.5,-0.0744253837831102,0.5,1.55555555555556,"yes",8.60357726924,1,0
"MWPF204",2,141,"rabbit","Is it edible?","rabbit:nonvisual:yes:3","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,0.2,-1.90884224244321,0.8,-0.336127371550384,-1.4,0.150934308388445,0.666666666666667,2.66666666666667,"no",NA,0,1
"MWPF204",2,142,"table","Does it have legs?","table:visual:yes:3","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,1.25,-0.275331637302484,1.5,0.734460367031411,-0.75,1.61577230750355,0.6,1.75,"yes",398.651045514,1,0
"MWPF204",2,143,"alligator","Is it an animal?","alligator:nonvisual:yes:1","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.2,-0.353117856594899,0.6,-0.642009582573754,-2,-1.20122384464089,0.571428571428571,2.88888888888889,"yes",543.149626348,1,0
"MWPF204",2,144,"dog","Does it have hair?","dog:visual:yes:4","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,1,-0.0302451605270142,-1.8,-0.750504460297776,0.642857142857143,2.4,"yes",238.977486501,1,0
"MWPF204",2,145,"tiger","Is it yellow inside?","tiger:visual:no:4","mask",0.5,"visual",0.5,"no","no","no",-0.5,1.5,0.113599459159594,0.75,-0.412597924306227,-0.5,2.17917153793244,0.473684210526316,2,"yes",NA,0,1
"MWPF204",2,146,"elephant","Does it live in Africa?","elephant:nonvisual:yes:2","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.5,0.113599459159594,1.5,0.734460367031411,-1.5,-0.0744253837831102,0.666666666666667,2.83333333333333,"yes",402.915384155,1,0
"MWPF204",2,147,"pineapple","Is it yellow?","pineapple:visual:yes:1","mask",0.5,"visual",0.5,"yes","","yes",0.5,2,0.89146165208375,0,-1.55965621564386,-1.33333333333333,0.301174103169482,0.3125,1,"yes",76.3573665172,1,0
"MWPF204",2,148,"tiger","Does it live in India?","tiger:nonvisual:yes:5","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,0.75,-1.05319383022664,1.5,0.734460367031411,-1,1.05237307707467,0.473684210526316,2,"yes",854.298841907,1,0
"MWPF204",2,149,"rabbit","Does it roar?","rabbit:nonvisual:no:3","mask",0.5,"nonvisual",-0.5,"no","no","no",-0.5,1.16666666666667,-0.404975336123176,0.833333333333333,-0.285147003046489,-1.5,-0.0744253837831102,0.666666666666667,2,"no",81.6524312831,1,0
"MWPF204",2,150,"donkey","Does it have four legs?","donkey:visual:yes:2","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,0.25,-1.17730345186465,-2,-1.20122384464089,0.5,5,"yes",193.596268073,1,0
"MWPF204",2,151,"deer","Does it have four legs?","deer:visual:yes:2","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1,-0.664262733764561,0,-1.55965621564386,-1.75,-0.637824614211998,0.5625,2.5,"yes",208.553010598,1,0
"MWPF204",2,152,"dog","Does it bark?","dog:nonvisual:yes:1","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.41666666666667,-0.0160442396610982,1.33333333333333,0.479558524511936,-1.33333333333333,0.301174103169482,0.642857142857143,1,"yes",176.159471739,1,0
"MWPF204",2,153,"giraffe","Does it have long legs?","giraffe:visual:yes:3","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,2,0.89146165208375,1.75,1.11681313081062,-1.75,-0.637824614211998,0.5,1.4,"yes",53.6057348363,1,0
"MWPF204",2,154,"dog","Does it chase cats?","dog:nonvisual:yes:5","mask",0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,1.4,-0.041972979425237,1.2,0.275637050496356,-1,1.05237307707467,0.642857142857143,2,"yes",188.920171233,1,0
"MWPF204",2,155,"alligator","Does it have scales?","alligator:visual:yes:3","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,0.8,-0.975407610934224,2.2,1.80504810561321,-1.6,-0.299785075954666,0.571428571428571,2,"yes",125.872514676,1,0
"MWPF204",2,156,"raccoon","Is it black?","raccoon:visual:yes:1","mask",0.5,"visual",0.5,"yes","","yes",0.5,1.75,0.502530555621672,1.25,0.352107603252198,-0.5,2.17917153793244,0.545454545454545,1.4,"yes",436.346112518,1,0
"MWPF204",2,157,"mouse","Does it live on water?","mouse:nonvisual:no:4","mask",0.5,"nonvisual",-0.5,"no","no","no",-0.5,1.66666666666667,0.37288685680098,1.77777777777778,1.15929677123054,-1.44444444444444,0.0507744452010872,0.470588235294118,1.6,"no",226.019082358,1,0
"MWPF204",2,158,"elephant","Does it have fur?","elephant:visual:no:4","mask",0.5,"visual",0.5,"no","no","no",-0.5,2.5,1.66932384500791,2.25,1.88151865836905,-0.5,2.17917153793244,0.666666666666667,1.75,"no",718.895438826,1,0
"MWPF204",2,159,"camel","Is it beige?","camel:visual:yes:5","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,1.8,0.580316774914088,0.6,-0.642009582573754,-0.8,1.50309246141778,0.461538461538462,1.9,"yes",472.931371769,1,0
"MWPF204",2,160,"pig","Is it tropical?","pig:nonvisual:no:1","nomask",-0.5,"nonvisual",-0.5,"no","no","no",-0.5,0.555555555555556,-1.35569579414159,1,-0.0302451605270142,-1.33333333333333,0.301174103169482,0.578947368421053,3,"no",446.511177113,1,0
"MWPF204",2,161,"tiger","Does it live in Africa?","tiger:nonvisual:yes:3","mask",0.5,"nonvisual",-0.5,"yes","","yes",0.5,1.8,0.580316774914088,1.8,1.19328368356647,-0.8,1.50309246141778,0.473684210526316,3,"yes",46.8852953054,1,0
"MWPF204",2,162,"penguin","Is it like a horse?","penguin:nonvisual:no:1","nomask",-0.5,"nonvisual",-0.5,"no","no","no",-0.5,1.75,0.502530555621672,0.75,-0.412597924306227,-2,-1.20122384464089,0.5,1.33333333333333,"no",125.591926044,1,0
"MWPF204",2,163,"rabbit","Is it flat?","rabbit:visual:no:4","mask",0.5,"visual",0.5,"no","no","no",-0.5,0.666666666666667,-1.18283752904733,0.5,-0.794950688085439,-1.66666666666667,-0.450024870735702,0.666666666666667,1.75,"no",188.143419567,1,0
"MWPF204",2,164,"elephant","Is it furry?","elephant:nonvisual:no:4","mask",0.5,"nonvisual",-0.5,"no","no","no",-0.5,1.42857142857143,0.00247628874185779,0.571428571428571,-0.685707041291378,-1,1.05237307707467,0.666666666666667,1,"no",177.527816501,1,0
"MWPF204",2,165,"alligator","Does it have a tail?","alligator:visual:yes:4","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1.16666666666667,-0.404975336123176,0.5,-0.794950688085439,-1.83333333333333,-0.825624357688294,0.571428571428571,1,"yes",225.581470644,1,0
"MWPF204",2,166,"penguin","Does it have wings?","penguin:visual:yes:4","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,2.5,1.66932384500791,1.75,1.11681313081062,-1.25,0.488973846645778,0.5,1.33333333333333,"yes",134.843746666,1,0
"MWPF204",2,167,"rabbit","Does it have feet?","rabbit:visual:yes:2","nomask",-0.5,"visual",0.5,"yes","yes","yes",0.5,1.66666666666667,0.37288685680098,0.5,-0.794950688085439,-1.66666666666667,-0.450024870735702,0.666666666666667,2.8,"yes",284.241982969,1,0
"MWPF204",2,168,"camel","Is it a mammal?","camel:nonvisual:yes:4","nomask",-0.5,"nonvisual",-0.5,"yes","yes","yes",0.5,0.5,-1.44212492668872,2,1.49916589458984,-1.5,-0.0744253837831102,0.461538461538462,2.5,"yes",311.176210176,1,0
"MWPF204",2,169,"chair","Is it made of wood?","chair:visual:yes:2","mask",0.5,"visual",0.5,"yes","yes","yes",0.5,2.16666666666667,1.15074904972513,0.5,-0.794950688085439,-1.33333333333333,0.301174103169482,0.466666666666667,1.83333333333333,"yes",253.155196318,1,0
