subj_id,proposition_id,measure,value,question,cue,question_slug,correct_response,feat_type
A1DUH3RLI00YQM,does-it-have-a-peel:toad,imagery,2.0,Does it have a peel?,toad,does-it-have-a-peel,no,visual
A1DUH3RLI00YQM,does-it-have-a-peel:toad,truth,-2.0,Does it have a peel?,toad,does-it-have-a-peel,no,visual
A1DUH3RLI00YQM,does-it-have-a-tail:dog,difficulty,-1.0,Does it have a tail?,dog,does-it-have-a-tail,yes,visual
A1DUH3RLI00YQM,does-it-have-a-tail:dog,facts,3.0,Does it have a tail?,dog,does-it-have-a-tail,yes,visual
A1DUH3RLI00YQM,does-it-have-a-tail:dog,imagery,2.0,Does it have a tail?,dog,does-it-have-a-tail,yes,visual
A1DUH3RLI00YQM,does-it-have-a-tail:dog,truth,1.0,Does it have a tail?,dog,does-it-have-a-tail,yes,visual
A1DUH3RLI00YQM,does-it-have-antennae:grasshopper,difficulty,1.0,Does it have antennae?,grasshopper,does-it-have-antennae,yes,visual
A1DUH3RLI00YQM,does-it-have-antennae:grasshopper,facts,3.0,Does it have antennae?,grasshopper,does-it-have-antennae,yes,visual
A1DUH3RLI00YQM,does-it-have-antennae:grasshopper,imagery,3.0,Does it have antennae?,grasshopper,does-it-have-antennae,yes,visual
A1DUH3RLI00YQM,does-it-have-antennae:grasshopper,truth,0.0,Does it have antennae?,grasshopper,does-it-have-antennae,yes,visual
A1DUH3RLI00YQM,does-it-have-hooves:banana,difficulty,-2.0,Does it have hooves?,banana,does-it-have-hooves,no,visual
A1DUH3RLI00YQM,does-it-have-hooves:banana,facts,3.0,Does it have hooves?,banana,does-it-have-hooves,no,visual
A1DUH3RLI00YQM,does-it-have-hooves:banana,imagery,1.0,Does it have hooves?,banana,does-it-have-hooves,no,visual
A1DUH3RLI00YQM,does-it-have-hooves:banana,truth,-2.0,Does it have hooves?,banana,does-it-have-hooves,no,visual
A1DUH3RLI00YQM,does-it-have-large-ears:tiger,difficulty,1.0,Does it have large ears?,tiger,does-it-have-large-ears,no,visual
A1DUH3RLI00YQM,does-it-have-large-ears:tiger,facts,3.0,Does it have large ears?,tiger,does-it-have-large-ears,no,visual
A1DUH3RLI00YQM,does-it-have-large-ears:tiger,imagery,3.0,Does it have large ears?,tiger,does-it-have-large-ears,no,visual
A1DUH3RLI00YQM,does-it-have-large-ears:tiger,truth,-1.0,Does it have large ears?,tiger,does-it-have-large-ears,no,visual
A1DUH3RLI00YQM,does-it-have-legs:pig,difficulty,-1.0,Does it have legs?,pig,does-it-have-legs,yes,visual
A1DUH3RLI00YQM,does-it-have-legs:pig,facts,3.0,Does it have legs?,pig,does-it-have-legs,yes,visual
A1DUH3RLI00YQM,does-it-have-legs:pig,imagery,1.0,Does it have legs?,pig,does-it-have-legs,yes,visual
A1DUH3RLI00YQM,does-it-have-legs:pig,truth,2.0,Does it have legs?,pig,does-it-have-legs,yes,visual
A1DUH3RLI00YQM,does-it-have-whiskers:toad,difficulty,-1.0,Does it have whiskers?,toad,does-it-have-whiskers,no,visual
A1DUH3RLI00YQM,does-it-have-whiskers:toad,facts,3.0,Does it have whiskers?,toad,does-it-have-whiskers,no,visual
A1DUH3RLI00YQM,does-it-have-whiskers:toad,imagery,2.0,Does it have whiskers?,toad,does-it-have-whiskers,no,visual
A1DUH3RLI00YQM,does-it-have-whiskers:toad,truth,-2.0,Does it have whiskers?,toad,does-it-have-whiskers,no,visual
A1DUH3RLI00YQM,does-it-hop:dog,difficulty,-1.0,Does it hop?,dog,does-it-hop,no,nonvisual
A1DUH3RLI00YQM,does-it-hop:dog,facts,3.0,Does it hop?,dog,does-it-hop,no,nonvisual
A1DUH3RLI00YQM,does-it-hop:dog,imagery,3.0,Does it hop?,dog,does-it-hop,no,nonvisual
A1DUH3RLI00YQM,does-it-hop:dog,truth,-1.0,Does it hop?,dog,does-it-hop,no,nonvisual
A1DUH3RLI00YQM,does-it-make-noises:rabbit,difficulty,-1.0,Does it make noises?,rabbit,does-it-make-noises,yes,nonvisual
A1DUH3RLI00YQM,does-it-make-noises:rabbit,facts,3.0,Does it make noises?,rabbit,does-it-make-noises,yes,nonvisual
A1DUH3RLI00YQM,does-it-make-noises:rabbit,imagery,2.0,Does it make noises?,rabbit,does-it-make-noises,yes,nonvisual
A1DUH3RLI00YQM,does-it-make-noises:rabbit,truth,2.0,Does it make noises?,rabbit,does-it-make-noises,yes,nonvisual
A1DUH3RLI00YQM,is-it-a-fruit:chair,difficulty,-1.0,Is it a fruit?,chair,is-it-a-fruit,no,nonvisual
A1DUH3RLI00YQM,is-it-a-fruit:chair,facts,3.0,Is it a fruit?,chair,is-it-a-fruit,no,nonvisual
A1DUH3RLI00YQM,is-it-a-fruit:chair,imagery,1.0,Is it a fruit?,chair,is-it-a-fruit,no,nonvisual
A1DUH3RLI00YQM,is-it-a-fruit:chair,truth,-2.0,Is it a fruit?,chair,is-it-a-fruit,no,nonvisual
A1DUH3RLI00YQM,is-it-a-fruit:strawberry,difficulty,-1.0,Is it a fruit?,strawberry,is-it-a-fruit,yes,nonvisual
A1DUH3RLI00YQM,is-it-a-fruit:strawberry,facts,3.0,Is it a fruit?,strawberry,is-it-a-fruit,yes,nonvisual
A1DUH3RLI00YQM,is-it-a-fruit:strawberry,imagery,2.0,Is it a fruit?,strawberry,is-it-a-fruit,yes,nonvisual
A1DUH3RLI00YQM,is-it-a-fruit:strawberry,truth,2.0,Is it a fruit?,strawberry,is-it-a-fruit,yes,nonvisual
A1DUH3RLI00YQM,is-it-an-animal:bottle,difficulty,-2.0,Is it an animal?,bottle,is-it-an-animal,no,nonvisual
A1DUH3RLI00YQM,is-it-an-animal:bottle,facts,3.0,Is it an animal?,bottle,is-it-an-animal,no,nonvisual
A1DUH3RLI00YQM,is-it-an-animal:bottle,imagery,1.0,Is it an animal?,bottle,is-it-an-animal,no,nonvisual
A1DUH3RLI00YQM,is-it-an-animal:bottle,truth,-2.0,Is it an animal?,bottle,is-it-an-animal,no,nonvisual
A1DUH3RLI00YQM,is-it-fast:deer,difficulty,-1.0,Is it fast?,deer,is-it-fast,yes,nonvisual
A1DUH3RLI00YQM,is-it-fast:deer,facts,3.0,Is it fast?,deer,is-it-fast,yes,nonvisual
A1DUH3RLI00YQM,is-it-fast:deer,imagery,3.0,Is it fast?,deer,is-it-fast,yes,nonvisual
A1DUH3RLI00YQM,is-it-fast:deer,truth,2.0,Is it fast?,deer,is-it-fast,yes,nonvisual
A1DUH3RLI00YQM,is-it-flat:table,difficulty,-1.0,Is it flat?,table,is-it-flat,yes,visual
A1DUH3RLI00YQM,is-it-flat:table,facts,3.0,Is it flat?,table,is-it-flat,yes,visual
A1DUH3RLI00YQM,is-it-flat:table,imagery,2.0,Is it flat?,table,is-it-flat,yes,visual
A1DUH3RLI00YQM,is-it-flat:table,truth,2.0,Is it flat?,table,is-it-flat,yes,visual
A1DUH3RLI00YQM,is-it-made-of-metal:rabbit,difficulty,-2.0,Is it made of metal?,rabbit,is-it-made-of-metal,no,visual
A1DUH3RLI00YQM,is-it-made-of-metal:rabbit,facts,2.0,Is it made of metal?,rabbit,is-it-made-of-metal,no,visual
A1DUH3RLI00YQM,is-it-made-of-metal:rabbit,imagery,0.0,Is it made of metal?,rabbit,is-it-made-of-metal,no,visual
A1DUH3RLI00YQM,is-it-made-of-metal:rabbit,truth,-2.0,Is it made of metal?,rabbit,is-it-made-of-metal,no,visual
A1FKM9IOGKIVSB,does-it-chase-cats:donkey,difficulty,-2.0,Does it chase cats?,donkey,does-it-chase-cats,no,nonvisual
A1FKM9IOGKIVSB,does-it-chase-cats:donkey,facts,0.0,Does it chase cats?,donkey,does-it-chase-cats,no,nonvisual
A1FKM9IOGKIVSB,does-it-chase-cats:donkey,imagery,0.0,Does it chase cats?,donkey,does-it-chase-cats,no,nonvisual
A1FKM9IOGKIVSB,does-it-chase-cats:donkey,truth,-2.0,Does it chase cats?,donkey,does-it-chase-cats,no,nonvisual
A1FKM9IOGKIVSB,does-it-have-a-caboose:dog,difficulty,1.0,Does it have a caboose?,dog,does-it-have-a-caboose,no,visual
A1FKM9IOGKIVSB,does-it-have-a-caboose:dog,facts,0.0,Does it have a caboose?,dog,does-it-have-a-caboose,no,visual
A1FKM9IOGKIVSB,does-it-have-a-caboose:dog,imagery,0.0,Does it have a caboose?,dog,does-it-have-a-caboose,no,visual
A1FKM9IOGKIVSB,does-it-have-a-caboose:dog,truth,0.0,Does it have a caboose?,dog,does-it-have-a-caboose,no,visual
A1FKM9IOGKIVSB,does-it-have-a-cork:bottle,difficulty,-2.0,Does it have a cork?,bottle,does-it-have-a-cork,no,visual
A1FKM9IOGKIVSB,does-it-have-a-cork:bottle,facts,1.0,Does it have a cork?,bottle,does-it-have-a-cork,no,visual
A1FKM9IOGKIVSB,does-it-have-a-cork:bottle,imagery,0.0,Does it have a cork?,bottle,does-it-have-a-cork,no,visual
A1FKM9IOGKIVSB,does-it-have-a-cork:bottle,truth,-2.0,Does it have a cork?,bottle,does-it-have-a-cork,no,visual
A1FKM9IOGKIVSB,does-it-have-a-tail:alligator,difficulty,-2.0,Does it have a tail?,alligator,does-it-have-a-tail,yes,visual
A1FKM9IOGKIVSB,does-it-have-a-tail:alligator,facts,0.0,Does it have a tail?,alligator,does-it-have-a-tail,yes,visual
A1FKM9IOGKIVSB,does-it-have-a-tail:alligator,imagery,1.0,Does it have a tail?,alligator,does-it-have-a-tail,yes,visual
A1FKM9IOGKIVSB,does-it-have-a-tail:alligator,truth,2.0,Does it have a tail?,alligator,does-it-have-a-tail,yes,visual
A1FKM9IOGKIVSB,does-it-have-a-tail:banana,difficulty,-2.0,Does it have a tail?,banana,does-it-have-a-tail,no,visual
A1FKM9IOGKIVSB,does-it-have-a-tail:banana,facts,1.0,Does it have a tail?,banana,does-it-have-a-tail,no,visual
A1FKM9IOGKIVSB,does-it-have-a-tail:banana,imagery,3.0,Does it have a tail?,banana,does-it-have-a-tail,no,visual
A1FKM9IOGKIVSB,does-it-have-a-tail:banana,truth,-2.0,Does it have a tail?,banana,does-it-have-a-tail,no,visual
A1FKM9IOGKIVSB,does-it-have-a-tail:pineapple,difficulty,-2.0,Does it have a tail?,pineapple,does-it-have-a-tail,no,visual
A1FKM9IOGKIVSB,does-it-have-a-tail:pineapple,facts,1.0,Does it have a tail?,pineapple,does-it-have-a-tail,no,visual
A1FKM9IOGKIVSB,does-it-have-a-tail:pineapple,imagery,0.0,Does it have a tail?,pineapple,does-it-have-a-tail,no,visual
A1FKM9IOGKIVSB,does-it-have-a-tail:pineapple,truth,-2.0,Does it have a tail?,pineapple,does-it-have-a-tail,no,visual
A1FKM9IOGKIVSB,does-it-have-a-white-tail:mouse,difficulty,-2.0,Does it have a white tail?,mouse,does-it-have-a-white-tail,yes,visual
A1FKM9IOGKIVSB,does-it-have-a-white-tail:mouse,facts,0.0,Does it have a white tail?,mouse,does-it-have-a-white-tail,yes,visual
A1FKM9IOGKIVSB,does-it-have-a-white-tail:mouse,imagery,1.0,Does it have a white tail?,mouse,does-it-have-a-white-tail,yes,visual
A1FKM9IOGKIVSB,does-it-have-a-white-tail:mouse,truth,-1.0,Does it have a white tail?,mouse,does-it-have-a-white-tail,yes,visual
A1FKM9IOGKIVSB,does-it-have-ears:strawberry,difficulty,-2.0,Does it have ears?,strawberry,does-it-have-ears,no,visual
A1FKM9IOGKIVSB,does-it-have-ears:strawberry,facts,0.0,Does it have ears?,strawberry,does-it-have-ears,no,visual
A1FKM9IOGKIVSB,does-it-have-ears:strawberry,imagery,0.0,Does it have ears?,strawberry,does-it-have-ears,no,visual
A1FKM9IOGKIVSB,does-it-have-ears:strawberry,truth,-2.0,Does it have ears?,strawberry,does-it-have-ears,no,visual
A1FKM9IOGKIVSB,does-it-have-legs:bike,difficulty,-2.0,Does it have legs?,bike,does-it-have-legs,no,visual
A1FKM9IOGKIVSB,does-it-have-legs:bike,facts,0.0,Does it have legs?,bike,does-it-have-legs,no,visual
A1FKM9IOGKIVSB,does-it-have-legs:bike,imagery,1.0,Does it have legs?,bike,does-it-have-legs,no,visual
A1FKM9IOGKIVSB,does-it-have-legs:bike,truth,-2.0,Does it have legs?,bike,does-it-have-legs,no,visual
A1FKM9IOGKIVSB,does-it-have-legs:pig,difficulty,-2.0,Does it have legs?,pig,does-it-have-legs,yes,visual
A1FKM9IOGKIVSB,does-it-have-legs:pig,facts,1.0,Does it have legs?,pig,does-it-have-legs,yes,visual
A1FKM9IOGKIVSB,does-it-have-legs:pig,imagery,1.0,Does it have legs?,pig,does-it-have-legs,yes,visual
A1FKM9IOGKIVSB,does-it-have-legs:pig,truth,1.0,Does it have legs?,pig,does-it-have-legs,yes,visual
A1FKM9IOGKIVSB,does-it-have-seeds:apple,difficulty,-2.0,Does it have seeds?,apple,does-it-have-seeds,yes,visual
A1FKM9IOGKIVSB,does-it-have-seeds:apple,facts,1.0,Does it have seeds?,apple,does-it-have-seeds,yes,visual
A1FKM9IOGKIVSB,does-it-have-seeds:apple,imagery,1.0,Does it have seeds?,apple,does-it-have-seeds,yes,visual
A1FKM9IOGKIVSB,does-it-have-seeds:apple,truth,0.0,Does it have seeds?,apple,does-it-have-seeds,yes,visual
A1FKM9IOGKIVSB,does-it-have-whiskers:tiger,difficulty,-2.0,Does it have whiskers?,tiger,does-it-have-whiskers,yes,visual
A1FKM9IOGKIVSB,does-it-have-whiskers:tiger,facts,0.0,Does it have whiskers?,tiger,does-it-have-whiskers,yes,visual
A1FKM9IOGKIVSB,does-it-have-whiskers:tiger,imagery,3.0,Does it have whiskers?,tiger,does-it-have-whiskers,yes,visual
A1FKM9IOGKIVSB,does-it-have-whiskers:tiger,truth,2.0,Does it have whiskers?,tiger,does-it-have-whiskers,yes,visual
A1FKM9IOGKIVSB,does-it-live-in-africa:carrot,difficulty,-2.0,Does it live in Africa?,carrot,does-it-live-in-africa,no,nonvisual
A1FKM9IOGKIVSB,does-it-live-in-africa:carrot,facts,0.0,Does it live in Africa?,carrot,does-it-live-in-africa,no,nonvisual
A1FKM9IOGKIVSB,does-it-live-in-africa:carrot,imagery,0.0,Does it live in Africa?,carrot,does-it-live-in-africa,no,nonvisual
A1FKM9IOGKIVSB,does-it-live-in-africa:carrot,truth,1.0,Does it live in Africa?,carrot,does-it-live-in-africa,no,nonvisual
A1FKM9IOGKIVSB,does-it-live-in-india:tiger,difficulty,-2.0,Does it live in India?,tiger,does-it-live-in-india,yes,nonvisual
A1FKM9IOGKIVSB,does-it-live-in-india:tiger,facts,1.0,Does it live in India?,tiger,does-it-live-in-india,yes,nonvisual
A1FKM9IOGKIVSB,does-it-live-in-india:tiger,imagery,1.0,Does it live in India?,tiger,does-it-live-in-india,yes,nonvisual
A1FKM9IOGKIVSB,does-it-live-in-india:tiger,truth,2.0,Does it live in India?,tiger,does-it-live-in-india,yes,nonvisual
A1FKM9IOGKIVSB,does-it-require-a-conductor:grasshopper,difficulty,1.0,Does it require a conductor?,grasshopper,does-it-require-a-conductor,no,nonvisual
A1FKM9IOGKIVSB,does-it-require-a-conductor:grasshopper,facts,0.0,Does it require a conductor?,grasshopper,does-it-require-a-conductor,no,nonvisual
A1FKM9IOGKIVSB,does-it-require-a-conductor:grasshopper,imagery,0.0,Does it require a conductor?,grasshopper,does-it-require-a-conductor,no,nonvisual
A1FKM9IOGKIVSB,does-it-require-a-conductor:grasshopper,truth,0.0,Does it require a conductor?,grasshopper,does-it-require-a-conductor,no,nonvisual
A1FKM9IOGKIVSB,is-it-a-carnivore:lion,difficulty,-2.0,Is it a carnivore?,lion,is-it-a-carnivore,yes,nonvisual
A1FKM9IOGKIVSB,is-it-a-carnivore:lion,facts,1.0,Is it a carnivore?,lion,is-it-a-carnivore,yes,nonvisual
A1FKM9IOGKIVSB,is-it-a-carnivore:lion,imagery,2.0,Is it a carnivore?,lion,is-it-a-carnivore,yes,nonvisual
A1FKM9IOGKIVSB,is-it-a-carnivore:lion,truth,1.0,Is it a carnivore?,lion,is-it-a-carnivore,yes,nonvisual
A1FKM9IOGKIVSB,is-it-loud:train,difficulty,-2.0,Is it loud?,train,is-it-loud,yes,nonvisual
A1FKM9IOGKIVSB,is-it-loud:train,facts,0.0,Is it loud?,train,is-it-loud,yes,nonvisual
A1FKM9IOGKIVSB,is-it-loud:train,imagery,1.0,Is it loud?,train,is-it-loud,yes,nonvisual
A1FKM9IOGKIVSB,is-it-loud:train,truth,2.0,Is it loud?,train,is-it-loud,yes,nonvisual
A1FKM9IOGKIVSB,is-it-tall:jacket,difficulty,-2.0,Is it tall?,jacket,is-it-tall,no,visual
A1FKM9IOGKIVSB,is-it-tall:jacket,facts,1.0,Is it tall?,jacket,is-it-tall,no,visual
A1FKM9IOGKIVSB,is-it-tall:jacket,imagery,1.0,Is it tall?,jacket,is-it-tall,no,visual
A1FKM9IOGKIVSB,is-it-tall:jacket,truth,-2.0,Is it tall?,jacket,is-it-tall,no,visual
A1FKM9IOGKIVSB,is-it-used-for-racing:bike,difficulty,-1.0,Is it used for racing?,bike,is-it-used-for-racing,yes,nonvisual
A1FKM9IOGKIVSB,is-it-used-for-racing:bike,facts,0.0,Is it used for racing?,bike,is-it-used-for-racing,yes,nonvisual
A1FKM9IOGKIVSB,is-it-used-for-racing:bike,imagery,1.0,Is it used for racing?,bike,is-it-used-for-racing,yes,nonvisual
A1FKM9IOGKIVSB,is-it-used-for-racing:bike,truth,-1.0,Is it used for racing?,bike,is-it-used-for-racing,yes,nonvisual
A1FKM9IOGKIVSB,is-it-used-for-sitting-on:tiger,difficulty,-2.0,Is it used for sitting on?,tiger,is-it-used-for-sitting-on,no,nonvisual
A1FKM9IOGKIVSB,is-it-used-for-sitting-on:tiger,facts,0.0,Is it used for sitting on?,tiger,is-it-used-for-sitting-on,no,nonvisual
A1FKM9IOGKIVSB,is-it-used-for-sitting-on:tiger,imagery,2.0,Is it used for sitting on?,tiger,is-it-used-for-sitting-on,no,nonvisual
A1FKM9IOGKIVSB,is-it-used-for-sitting-on:tiger,truth,-2.0,Is it used for sitting on?,tiger,is-it-used-for-sitting-on,no,nonvisual
A1G2U62KJ13ZF0,does-it-chase-cats:dog,difficulty,-1.0,Does it chase cats?,dog,does-it-chase-cats,yes,nonvisual
A1G2U62KJ13ZF0,does-it-chase-cats:dog,facts,3.0,Does it chase cats?,dog,does-it-chase-cats,yes,nonvisual
A1G2U62KJ13ZF0,does-it-chase-cats:dog,imagery,3.0,Does it chase cats?,dog,does-it-chase-cats,yes,nonvisual
A1G2U62KJ13ZF0,does-it-chase-cats:dog,truth,2.0,Does it chase cats?,dog,does-it-chase-cats,yes,nonvisual
A1G2U62KJ13ZF0,does-it-fly:grasshopper,difficulty,0.0,Does it fly?,grasshopper,does-it-fly,no,nonvisual
A1G2U62KJ13ZF0,does-it-fly:grasshopper,facts,2.0,Does it fly?,grasshopper,does-it-fly,no,nonvisual
A1G2U62KJ13ZF0,does-it-fly:grasshopper,imagery,2.0,Does it fly?,grasshopper,does-it-fly,no,nonvisual
A1G2U62KJ13ZF0,does-it-fly:grasshopper,truth,1.0,Does it fly?,grasshopper,does-it-fly,no,nonvisual
A1G2U62KJ13ZF0,does-it-have-a-caboose:train,difficulty,0.0,Does it have a caboose?,train,does-it-have-a-caboose,yes,visual
A1G2U62KJ13ZF0,does-it-have-a-caboose:train,facts,2.0,Does it have a caboose?,train,does-it-have-a-caboose,yes,visual
A1G2U62KJ13ZF0,does-it-have-a-caboose:train,imagery,2.0,Does it have a caboose?,train,does-it-have-a-caboose,yes,visual
A1G2U62KJ13ZF0,does-it-have-a-caboose:train,truth,1.0,Does it have a caboose?,train,does-it-have-a-caboose,yes,visual
A1G2U62KJ13ZF0,does-it-have-a-long-tongue:toad,difficulty,0.0,Does it have a long tongue?,toad,does-it-have-a-long-tongue,yes,visual
A1G2U62KJ13ZF0,does-it-have-a-long-tongue:toad,facts,3.0,Does it have a long tongue?,toad,does-it-have-a-long-tongue,yes,visual
A1G2U62KJ13ZF0,does-it-have-a-long-tongue:toad,imagery,3.0,Does it have a long tongue?,toad,does-it-have-a-long-tongue,yes,visual
A1G2U62KJ13ZF0,does-it-have-a-long-tongue:toad,truth,0.0,Does it have a long tongue?,toad,does-it-have-a-long-tongue,yes,visual
A1G2U62KJ13ZF0,does-it-have-a-neck:bottle,difficulty,-1.0,Does it have a neck?,bottle,does-it-have-a-neck,yes,visual
A1G2U62KJ13ZF0,does-it-have-a-neck:bottle,facts,3.0,Does it have a neck?,bottle,does-it-have-a-neck,yes,visual
A1G2U62KJ13ZF0,does-it-have-a-neck:bottle,imagery,3.0,Does it have a neck?,bottle,does-it-have-a-neck,yes,visual
A1G2U62KJ13ZF0,does-it-have-a-neck:bottle,truth,2.0,Does it have a neck?,bottle,does-it-have-a-neck,yes,visual
A1G2U62KJ13ZF0,does-it-have-a-neck:table,difficulty,0.0,Does it have a neck?,table,does-it-have-a-neck,no,visual
A1G2U62KJ13ZF0,does-it-have-a-neck:table,facts,2.0,Does it have a neck?,table,does-it-have-a-neck,no,visual
A1G2U62KJ13ZF0,does-it-have-a-neck:table,imagery,2.0,Does it have a neck?,table,does-it-have-a-neck,no,visual
A1G2U62KJ13ZF0,does-it-have-a-neck:table,truth,-1.0,Does it have a neck?,table,does-it-have-a-neck,no,visual
A1G2U62KJ13ZF0,does-it-have-feet:penguin,difficulty,-1.0,Does it have feet?,penguin,does-it-have-feet,yes,visual
A1G2U62KJ13ZF0,does-it-have-feet:penguin,facts,3.0,Does it have feet?,penguin,does-it-have-feet,yes,visual
A1G2U62KJ13ZF0,does-it-have-feet:penguin,imagery,3.0,Does it have feet?,penguin,does-it-have-feet,yes,visual
A1G2U62KJ13ZF0,does-it-have-feet:penguin,truth,1.0,Does it have feet?,penguin,does-it-have-feet,yes,visual
A1G2U62KJ13ZF0,does-it-have-legs:camel,difficulty,-1.0,Does it have legs?,camel,does-it-have-legs,yes,visual
A1G2U62KJ13ZF0,does-it-have-legs:camel,facts,3.0,Does it have legs?,camel,does-it-have-legs,yes,visual
A1G2U62KJ13ZF0,does-it-have-legs:camel,imagery,3.0,Does it have legs?,camel,does-it-have-legs,yes,visual
A1G2U62KJ13ZF0,does-it-have-legs:camel,truth,2.0,Does it have legs?,camel,does-it-have-legs,yes,visual
A1G2U62KJ13ZF0,does-it-live-in-a-coop:camel,difficulty,1.0,Does it live in a coop?,camel,does-it-live-in-a-coop,no,nonvisual
A1G2U62KJ13ZF0,does-it-live-in-a-coop:camel,facts,3.0,Does it live in a coop?,camel,does-it-live-in-a-coop,no,nonvisual
A1G2U62KJ13ZF0,does-it-live-in-a-coop:camel,imagery,3.0,Does it live in a coop?,camel,does-it-live-in-a-coop,no,nonvisual
A1G2U62KJ13ZF0,does-it-live-in-a-coop:camel,truth,0.0,Does it live in a coop?,camel,does-it-live-in-a-coop,no,nonvisual
A1G2U62KJ13ZF0,does-it-produce-offspring:train,difficulty,-1.0,Does it produce offspring?,train,does-it-produce-offspring,no,nonvisual
A1G2U62KJ13ZF0,does-it-produce-offspring:train,facts,2.0,Does it produce offspring?,train,does-it-produce-offspring,no,nonvisual
A1G2U62KJ13ZF0,does-it-produce-offspring:train,imagery,2.0,Does it produce offspring?,train,does-it-produce-offspring,no,nonvisual
A1G2U62KJ13ZF0,does-it-produce-offspring:train,truth,-2.0,Does it produce offspring?,train,does-it-produce-offspring,no,nonvisual
A1G2U62KJ13ZF0,is-it-a-rodent:elephant,difficulty,0.0,Is it a rodent?,elephant,is-it-a-rodent,no,nonvisual
A1G2U62KJ13ZF0,is-it-a-rodent:elephant,facts,2.0,Is it a rodent?,elephant,is-it-a-rodent,no,nonvisual
A1G2U62KJ13ZF0,is-it-a-rodent:elephant,imagery,2.0,Is it a rodent?,elephant,is-it-a-rodent,no,nonvisual
A1G2U62KJ13ZF0,is-it-a-rodent:elephant,truth,1.0,Is it a rodent?,elephant,is-it-a-rodent,no,nonvisual
A1G2U62KJ13ZF0,is-it-a-vegetable:jacket,difficulty,-2.0,Is it a vegetable?,jacket,is-it-a-vegetable,no,nonvisual
A1G2U62KJ13ZF0,is-it-a-vegetable:jacket,facts,0.0,Is it a vegetable?,jacket,is-it-a-vegetable,no,nonvisual
A1G2U62KJ13ZF0,is-it-a-vegetable:jacket,imagery,0.0,Is it a vegetable?,jacket,is-it-a-vegetable,no,nonvisual
A1G2U62KJ13ZF0,is-it-a-vegetable:jacket,truth,-2.0,Is it a vegetable?,jacket,is-it-a-vegetable,no,nonvisual
A1G2U62KJ13ZF0,is-it-an-animal:zebra,difficulty,-2.0,Is it an animal?,zebra,is-it-an-animal,yes,nonvisual
A1G2U62KJ13ZF0,is-it-an-animal:zebra,facts,4.0,Is it an animal?,zebra,is-it-an-animal,yes,nonvisual
A1G2U62KJ13ZF0,is-it-an-animal:zebra,imagery,4.0,Is it an animal?,zebra,is-it-an-animal,yes,nonvisual
A1G2U62KJ13ZF0,is-it-an-animal:zebra,truth,2.0,Is it an animal?,zebra,is-it-an-animal,yes,nonvisual
A1G2U62KJ13ZF0,is-it-an-insect:grasshopper,difficulty,0.0,Is it an insect?,grasshopper,is-it-an-insect,yes,nonvisual
A1G2U62KJ13ZF0,is-it-an-insect:grasshopper,facts,2.0,Is it an insect?,grasshopper,is-it-an-insect,yes,nonvisual
A1G2U62KJ13ZF0,is-it-an-insect:grasshopper,imagery,2.0,Is it an insect?,grasshopper,is-it-an-insect,yes,nonvisual
A1G2U62KJ13ZF0,is-it-an-insect:grasshopper,truth,1.0,Is it an insect?,grasshopper,is-it-an-insect,yes,nonvisual
A1G2U62KJ13ZF0,is-it-eaten-as-bacon:pig,difficulty,-2.0,Is it eaten as bacon?,pig,is-it-eaten-as-bacon,yes,nonvisual
A1G2U62KJ13ZF0,is-it-eaten-as-bacon:pig,facts,3.0,Is it eaten as bacon?,pig,is-it-eaten-as-bacon,yes,nonvisual
A1G2U62KJ13ZF0,is-it-eaten-as-bacon:pig,imagery,3.0,Is it eaten as bacon?,pig,is-it-eaten-as-bacon,yes,nonvisual
A1G2U62KJ13ZF0,is-it-eaten-as-bacon:pig,truth,2.0,Is it eaten as bacon?,pig,is-it-eaten-as-bacon,yes,nonvisual
A1G2U62KJ13ZF0,is-it-eaten-by-rabbits:carrot,difficulty,-1.0,Is it eaten by rabbits?,carrot,is-it-eaten-by-rabbits,yes,nonvisual
A1G2U62KJ13ZF0,is-it-eaten-by-rabbits:carrot,facts,3.0,Is it eaten by rabbits?,carrot,is-it-eaten-by-rabbits,yes,nonvisual
A1G2U62KJ13ZF0,is-it-eaten-by-rabbits:carrot,imagery,3.0,Is it eaten by rabbits?,carrot,is-it-eaten-by-rabbits,yes,nonvisual
A1G2U62KJ13ZF0,is-it-eaten-by-rabbits:carrot,truth,1.0,Is it eaten by rabbits?,carrot,is-it-eaten-by-rabbits,yes,nonvisual
A1G2U62KJ13ZF0,is-it-found-at-tables:bike,difficulty,-1.0,Is it found at tables?,bike,is-it-found-at-tables,no,nonvisual
A1G2U62KJ13ZF0,is-it-found-at-tables:bike,facts,2.0,Is it found at tables?,bike,is-it-found-at-tables,no,nonvisual
A1G2U62KJ13ZF0,is-it-found-at-tables:bike,imagery,2.0,Is it found at tables?,bike,is-it-found-at-tables,no,nonvisual
A1G2U62KJ13ZF0,is-it-found-at-tables:bike,truth,-2.0,Is it found at tables?,bike,is-it-found-at-tables,no,nonvisual
A1G2U62KJ13ZF0,is-it-made-of-wood:elephant,difficulty,-2.0,Is it made of wood?,elephant,is-it-made-of-wood,no,visual
A1G2U62KJ13ZF0,is-it-made-of-wood:elephant,facts,3.0,Is it made of wood?,elephant,is-it-made-of-wood,no,visual
A1G2U62KJ13ZF0,is-it-made-of-wood:elephant,imagery,3.0,Is it made of wood?,elephant,is-it-made-of-wood,no,visual
