proposition_id,difficulty_count,difficulty_mean,facts_count,facts_mean,imagery_count,imagery_mean,senses_count,senses_mean,truth_count,truth_mean,difficulty_z,facts_z,imagery_z,truth_z,senses_z,question,cue,question_slug,correct_response,feat_type,prop_visual
does-it-waddle:lion,7.0,-1.42857142857,4.0,0.75,4.0,1.75,3.0,1.33333333333,7.0,-1.71428571429,-0.0918930961799,-0.416517086674,0.50677030958,-1.11223576487,-0.985907926812,Does it waddle?,lion,does-it-waddle,no,nonvisual,0.461538461538
is-it-a-carnivore:lion,12.0,-1.58333333333,8.0,1.5,8.0,1.375,4.0,3.25,12.0,1.58333333333,-0.491043841901,0.73203040343,-0.0831052820632,1.08041952631,1.26561139838,Is it a carnivore?,lion,is-it-a-carnivore,yes,nonvisual,0.461538461538
is-it-a-mammal:lion,12.0,-1.08333333333,6.0,1.66666666667,6.0,0.666666666667,6.0,3.83333333333,12.0,1.75,0.798520105814,0.987263179008,-1.19731473295,1.19123964933,1.9508564104,Is it a mammal?,lion,is-it-a-mammal,yes,nonvisual,0.461538461538
is-it-an-animal:lion,13.0,-1.76923076923,8.0,0.875,8.0,1.375,5.0,1.8,13.0,1.84615384615,-0.970497104513,-0.22509250499,-0.0831052820632,1.25517433568,-0.4377119172,Is it an animal?,lion,is-it-an-animal,yes,nonvisual,0.461538461538
is-it-found-in-kitchens:lion,7.0,-1.85714285714,5.0,0.2,5.0,0.2,2.0,3.0,7.0,-2.0,-1.19723362279,-1.25878524608,-1.93138213588,-1.30221311861,0.97193496466,Is it found in kitchens?,lion,is-it-found-in-kitchens,no,nonvisual,0.461538461538
is-it-grey:lion,17.0,-1.52941176471,9.0,0.777777777778,9.0,0.666666666667,8.0,1.25,17.0,-1.52941176471,-0.351973220089,-0.373978290744,-1.19731473295,-0.989309241853,-1.08380007139,Is it grey?,lion,is-it-grey,no,visual,0.461538461538
is-it-yellow-inside:lion,11.0,-0.545454545455,4.0,1.25,4.0,1.25,7.0,2.14285714286,11.0,-1.45454545455,2.18577829199,0.349181240062,-0.279730479278,-0.939529079641,-0.0349556652401,Is it yellow inside?,lion,is-it-yellow-inside,no,visual,0.461538461538
does-it-eat-cheese:mouse,8.0,-0.875,4.0,1.75,4.0,0.75,4.0,2.25,8.0,1.375,1.33583841736,1.1148795668,-1.06623126814,0.941894372533,0.0909056634975,Does it eat cheese?,mouse,does-it-eat-cheese,yes,nonvisual,0.470588235294
does-it-eat:mouse,12.0,-1.75,6.0,0.833333333333,6.0,1.33333333333,6.0,2.33333333333,12.0,1.75,-0.92089849114,-0.288900698885,-0.148647014468,1.19123964933,0.188797808071,Does it eat?,mouse,does-it-eat,yes,nonvisual,0.470588235294
does-it-have-a-tail:mouse,9.0,-1.88888888889,5.0,0.2,5.0,1.6,4.0,1.25,9.0,1.77777777778,-1.27911069884,-1.25878524608,0.270820072923,1.20970966983,-1.08380007139,Does it have a tail?,mouse,does-it-have-a-tail,yes,visual,0.470588235294
does-it-have-a-white-tail:mouse,9.0,-0.777777777778,6.0,1.0,6.0,2.0,3.0,3.0,9.0,-0.111111111111,1.58658696275,-0.033667923306,0.900020704009,-0.0462517243918,0.97193496466,Does it have a white tail?,mouse,does-it-have-a-white-tail,yes,visual,0.470588235294
does-it-have-fur:mouse,9.0,-1.55555555556,7.0,2.14285714286,7.0,2.57142857143,2.0,1.0,9.0,1.55555555556,-0.419401400362,1.71649968066,1.79887874842,1.0619495058,-1.37747650511,Does it have fur?,mouse,does-it-have-fur,yes,visual,0.470588235294
does-it-have-gears:mouse,11.0,-1.90909090909,6.0,0.333333333333,6.0,1.0,5.0,2.4,11.0,-2.0,-1.33121429269,-1.05459902562,-0.672980873707,-1.30221311861,0.26711152373,Does it have gears?,mouse,does-it-have-gears,no,visual,0.470588235294
does-it-have-stripes:mouse,9.0,-1.22222222222,5.0,1.4,5.0,2.0,4.0,1.5,9.0,-1.55555555556,0.440307898115,0.578890738083,0.900020704009,-1.00669279056,-0.790123637665,Does it have stripes?,mouse,does-it-have-stripes,no,visual,0.470588235294
does-it-have-whiskers:mouse,5.0,-1.6,3.0,0.333333333333,3.0,1.33333333333,2.0,2.5,5.0,0.8,-0.534029306825,-1.05459902562,-0.148647014468,0.559564948115,0.384582097218,Does it have whiskers?,mouse,does-it-have-whiskers,yes,visual,0.470588235294
does-it-live-in-zoos:mouse,15.0,-1.06666666667,10.0,1.3,10.0,1.5,5.0,2.6,15.0,-0.533333333333,0.841505570738,0.425751072736,0.113519915151,-0.326996036041,0.502052670707,Does it live in zoos?,mouse,does-it-live-in-zoos,no,nonvisual,0.470588235294
does-it-live-on-water:mouse,14.0,-1.64285714286,9.0,1.77777777778,9.0,1.66666666667,5.0,1.6,14.0,-1.92857142857,-0.644563359487,1.15741836273,0.375686844771,-1.25471878018,-0.672653064177,Does it live on water?,mouse,does-it-live-on-water,no,nonvisual,0.470588235294
is-it-a-fruit:mouse,8.0,-2.0,4.0,0.25,4.0,1.0,4.0,3.0,8.0,-2.0,-1.565680465,-1.18221541341,-0.672980873707,-1.30221311861,0.97193496466,Is it a fruit?,mouse,is-it-a-fruit,no,nonvisual,0.470588235294
is-it-a-rodent:mouse,8.0,-1.75,7.0,1.14285714286,7.0,1.14285714286,1.0,4.0,8.0,1.5,-0.92089849114,0.18510302719,-0.448266362604,1.0250094648,2.14664069954,Is it a rodent?,mouse,is-it-a-rodent,yes,nonvisual,0.470588235294
is-it-an-animal:mouse,11.0,-1.36363636364,6.0,0.666666666667,6.0,0.833333333333,5.0,2.0,11.0,1.54545454545,0.0755827411858,-0.544133474463,-0.935147803326,1.05523313471,-0.202770770223,Is it an animal?,mouse,is-it-an-animal,yes,nonvisual,0.470588235294
is-it-grey:mouse,18.0,-1.33333333333,8.0,1.75,8.0,2.0,10.0,1.6,18.0,0.555555555556,0.153738131956,1.1148795668,0.900020704009,0.397028767687,-0.672653064177,Is it grey?,mouse,is-it-grey,yes,visual,0.470588235294
is-it-hunted-by-people:mouse,7.0,-1.42857142857,5.0,1.0,5.0,1.0,2.0,1.5,7.0,-0.142857142857,-0.0918930961799,-0.033667923306,-0.672980873707,-0.0673603192526,-0.790123637665,Is it hunted by people?,mouse,is-it-hunted-by-people,no,nonvisual,0.470588235294
is-it-large:mouse,9.0,-1.66666666667,8.0,1.25,8.0,0.75,1.0,2.0,9.0,-1.55555555556,-0.705971166521,0.349181240062,-1.06623126814,-1.00669279056,-0.202770770223,Is it large?,mouse,is-it-large,no,visual,0.470588235294
is-it-used-for-transportation:mouse,6.0,-1.66666666667,4.0,1.0,4.0,1.5,2.0,1.0,6.0,-1.83333333333,-0.705971166521,-0.033667923306,0.113519915151,-1.19139299559,-1.37747650511,Is it used for transportation?,mouse,is-it-used-for-transportation,no,nonvisual,0.470588235294
is-it-used-in-experiments:mouse,5.0,-1.2,3.0,2.66666666667,3.0,0.666666666667,2.0,2.5,5.0,1.6,0.497621851347,2.51865983248,-1.19731473295,1.09150153861,0.384582097218,Is it used in experiments?,mouse,is-it-used-in-experiments,yes,nonvisual,0.470588235294
does-it-eat-garbage:raccoon,10.0,-1.8,5.0,1.0,5.0,1.0,5.0,3.2,10.0,1.1,-1.04985488591,-0.033667923306,-0.672980873707,0.759041169551,1.20687611164,Does it eat garbage?,raccoon,does-it-eat-garbage,yes,nonvisual,0.545454545455
does-it-have-a-beak:raccoon,14.0,-1.85714285714,9.0,0.333333333333,9.0,0.666666666667,5.0,2.4,14.0,-2.0,-1.19723362279,-1.05459902562,-1.19731473295,-1.30221311861,0.26711152373,Does it have a beak?,raccoon,does-it-have-a-beak,no,visual,0.545454545455
does-it-have-a-long-neck:raccoon,10.0,-1.1,5.0,1.4,5.0,2.2,5.0,1.8,10.0,-1.3,0.75553464089,0.578890738083,1.21462101955,-0.836768601932,-0.4377119172,Does it have a long neck?,raccoon,does-it-have-a-long-neck,no,visual,0.545454545455
does-it-have-a-mane:raccoon,10.0,-1.1,5.0,1.4,5.0,2.2,5.0,2.0,10.0,-1.6,0.75553464089,0.578890738083,1.21462101955,-1.03624482337,-0.202770770223,Does it have a mane?,raccoon,does-it-have-a-mane,no,visual,0.545454545455
does-it-have-a-mask:raccoon,12.0,-1.33333333333,5.0,2.2,5.0,2.4,7.0,2.71428571429,12.0,-0.166666666667,0.153738131956,1.80400806086,1.5292213351,-0.0831917653983,0.636304754693,Does it have a mask?,raccoon,does-it-have-a-mask,yes,visual,0.545454545455
does-it-have-a-tail:raccoon,14.0,-1.64285714286,5.0,0.4,5.0,1.2,9.0,1.33333333333,14.0,1.85714285714,-0.644563359487,-0.952505915389,-0.358380558163,1.26248115698,-0.985907926812,Does it have a tail?,raccoon,does-it-have-a-tail,yes,visual,0.545454545455
does-it-have-eyes:raccoon,12.0,-1.83333333333,5.0,0.8,5.0,1.2,7.0,1.57142857143,12.0,2.0,-1.13582581576,-0.339947254,-0.358380558163,1.35746983386,-0.706216085173,Does it have eyes?,raccoon,does-it-have-eyes,yes,visual,0.545454545455
does-it-have-green-leaves:raccoon,7.0,-1.85714285714,6.0,0.5,6.0,0.0,1.0,4.0,7.0,-2.0,-1.19723362279,-0.799366250042,-2.24598245142,-1.30221311861,2.14664069954,Does it have green leaves?,raccoon,does-it-have-green-leaves,no,visual,0.545454545455
does-it-have-seeds:raccoon,12.0,-1.66666666667,5.0,0.8,5.0,1.2,7.0,2.71428571429,12.0,-1.83333333333,-0.705971166521,-0.339947254,-0.358380558163,-1.19139299559,0.636304754693,Does it have seeds?,raccoon,does-it-have-seeds,no,visual,0.545454545455
does-it-have-stripes:raccoon,8.0,-0.625,6.0,1.0,6.0,1.66666666667,2.0,3.0,8.0,0.25,1.98062039122,-0.033667923306,0.375686844771,0.193858542151,0.97193496466,Does it have stripes?,raccoon,does-it-have-stripes,yes,visual,0.545454545455
does-it-hop:raccoon,9.0,-0.888888888889,5.0,1.4,5.0,1.6,4.0,1.75,9.0,-0.888888888889,1.30001719659,0.578890738083,0.270820072923,-0.563412298483,-0.496447203944,Does it hop?,raccoon,does-it-hop,no,nonvisual,0.545454545455
does-it-produce-offspring:raccoon,8.0,-1.375,4.0,0.75,4.0,1.0,4.0,1.5,8.0,1.75,0.0462744696468,-0.416517086674,-0.672980873707,1.19123964933,-0.790123637665,Does it produce offspring?,raccoon,does-it-produce-offspring,yes,nonvisual,0.545454545455
does-it-spit:raccoon,5.0,-0.6,3.0,0.0,3.0,0.666666666667,2.0,3.0,5.0,0.4,2.04509858861,-1.56506457678,-1.19731473295,0.293596652868,0.97193496466,Does it spit?,raccoon,does-it-spit,no,nonvisual,0.545454545455
is-it-black:raccoon,9.0,-0.666666666667,4.0,1.25,4.0,1.75,5.0,1.4,9.0,-0.111111111111,1.87315672891,0.349181240062,0.50677030958,-0.0462517243918,-0.907594211153,Is it black?,raccoon,is-it-black,no,visual,0.545454545455
is-it-furry:raccoon,12.0,-1.58333333333,5.0,1.6,5.0,1.8,7.0,1.57142857143,12.0,1.66666666667,-0.491043841901,0.885170068777,0.585420388466,1.13582958782,-0.706216085173,Is it furry?,raccoon,is-it-furry,yes,nonvisual,0.545454545455
is-it-nocturnal:raccoon,5.0,-0.8,5.0,2.0,5.0,1.6,,,5.0,1.2,1.52927300952,1.49772873017,0.270820072923,0.825533243362,,Is it nocturnal?,raccoon,is-it-nocturnal,yes,nonvisual,0.545454545455
is-it-used-for-holding-beer:raccoon,6.0,-1.66666666667,4.0,0.75,4.0,1.25,2.0,1.0,6.0,-2.0,-0.705971166521,-0.416517086674,-0.279730479278,-1.30221311861,-1.37747650511,Is it used for holding beer?,raccoon,is-it-used-for-holding-beer,no,nonvisual,0.545454545455
is-it-used-for-protection:raccoon,9.0,-1.0,4.0,0.5,4.0,1.0,5.0,3.6,9.0,-1.44444444444,1.01344743043,-0.799366250042,-0.672980873707,-0.932812708549,1.67675840559,Is it used for protection?,raccoon,is-it-used-for-protection,no,nonvisual,0.545454545455
does-it-eat-garbage:zebra,9.0,-0.555555555556,3.0,1.66666666667,3.0,1.0,6.0,3.66666666667,9.0,-1.44444444444,2.15972649507,0.987263179008,-0.672980873707,-0.932812708549,1.75507212125,Does it eat garbage?,zebra,does-it-eat-garbage,no,nonvisual,0.538461538462
does-it-have-a-mane:zebra,8.0,-0.5,4.0,1.5,4.0,1.5,4.0,2.75,8.0,1.0,2.30301137815,0.73203040343,0.113519915151,0.692549095739,0.678258530939,Does it have a mane?,zebra,does-it-have-a-mane,yes,visual,0.538461538462
does-it-have-antennae:zebra,9.0,-1.66666666667,3.0,0.0,3.0,0.0,6.0,1.33333333333,9.0,-1.77777777778,-0.705971166521,-1.56506457678,-2.24598245142,-1.15445295459,-0.985907926812,Does it have antennae?,zebra,does-it-have-antennae,no,visual,0.538461538462
does-it-have-four-legs:zebra,10.0,-1.8,5.0,1.2,5.0,1.0,5.0,1.8,10.0,1.8,-1.04985488591,0.272611407388,-0.672980873707,1.22448568623,-0.4377119172,Does it have four legs?,zebra,does-it-have-four-legs,yes,visual,0.538461538462
does-it-have-hooves:zebra,7.0,-1.42857142857,2.0,0.5,2.0,2.0,5.0,1.8,7.0,1.71428571429,-0.0918930961799,-0.799366250042,0.900020704009,1.16749248011,-0.4377119172,Does it have hooves?,zebra,does-it-have-hooves,yes,visual,0.538461538462
does-it-have-jaws:zebra,11.0,-1.18181818182,7.0,1.0,7.0,1.42857142857,4.0,2.25,11.0,1.0,0.54451508581,-0.033667923306,0.00116265960016,0.692549095739,0.0909056634975,Does it have jaws?,zebra,does-it-have-jaws,yes,visual,0.538461538462
does-it-have-stripes:zebra,9.0,-1.66666666667,4.0,1.0,4.0,1.75,5.0,2.2,9.0,1.55555555556,-0.705971166521,-0.033667923306,0.50677030958,1.0619495058,0.0321703767533,Does it have stripes?,zebra,does-it-have-stripes,yes,visual,0.538461538462
does-it-live-in-africa:zebra,15.0,-1.06666666667,6.0,1.83333333333,6.0,1.33333333333,9.0,2.88888888889,15.0,1.26666666667,0.841505570738,1.24249595459,-0.148647014468,0.86986129257,0.841412105229,Does it live in Africa?,zebra,does-it-live-in-africa,yes,nonvisual,0.538461538462
does-it-live-in-jungles:zebra,8.0,-1.0,5.0,1.6,5.0,1.4,3.0,3.33333333333,8.0,-1.0,1.01344743043,0.885170068777,-0.0437802426203,-0.637292380496,1.36350354295,Does it live in jungles?,zebra,does-it-live-in-jungles,no,nonvisual,0.538461538462
does-it-live-in-water:zebra,11.0,-1.54545454545,5.0,1.4,5.0,0.4,6.0,1.83333333333,11.0,-1.90909090909,-0.393349603438,0.578890738083,-1.61678182034,-1.24176577879,-0.398555059371,Does it live in water?,zebra,does-it-live-in-water,no,nonvisual,0.538461538462
does-it-run-fast:zebra,13.0,-0.692307692308,7.0,2.0,7.0,1.57142857143,6.0,2.0,13.0,1.0,1.80702524441,1.49772873017,0.225877170702,0.692549095739,-0.202770770223,Does it run fast?,zebra,does-it-run-fast,yes,nonvisual,0.538461538462
does-it-travel-in-herds:zebra,10.0,-0.9,6.0,2.0,6.0,1.33333333333,4.0,2.5,10.0,0.8,1.27136021998,1.49772873017,-0.148647014468,0.559564948115,0.384582097218,Does it travel in herds?,zebra,does-it-travel-in-herds,yes,nonvisual,0.538461538462
is-it-an-animal:zebra,12.0,-1.75,9.0,1.22222222222,9.0,1.44444444444,3.0,3.33333333333,12.0,2.0,-0.92089849114,0.306642444132,0.0261309386115,1.35746983386,1.36350354295,Is it an animal?,zebra,is-it-an-animal,yes,nonvisual,0.538461538462
is-it-eaten-by-rabbits:zebra,11.0,-1.36363636364,3.0,1.33333333333,3.0,1.33333333333,8.0,2.25,11.0,-1.72727272727,0.0755827411858,0.476797627851,-0.148647014468,-1.12087109913,0.0909056634975,Is it eaten by rabbits?,zebra,is-it-eaten-by-rabbits,no,nonvisual,0.538461538462
is-it-red:zebra,8.0,-2.0,3.0,0.0,3.0,1.66666666667,5.0,1.8,8.0,-2.0,-1.565680465,-1.56506457678,0.375686844771,-1.30221311861,-0.4377119172,Is it red?,zebra,is-it-red,no,visual,0.538461538462
is-it-used-for-eating-on:zebra,7.0,-1.28571428571,5.0,0.6,5.0,1.8,2.0,1.5,7.0,-1.42857142857,0.276553746025,-0.646226584695,0.585420388466,-0.922258411118,-0.790123637665,Is it used for eating on?,zebra,is-it-used-for-eating-on,no,nonvisual,0.538461538462
does-it-eat-grain:chicken,9.0,-1.0,4.0,0.75,4.0,1.25,5.0,3.0,9.0,1.0,1.01344743043,-0.416517086674,-0.279730479278,0.692549095739,0.97193496466,Does it eat grain?,chicken,does-it-eat-grain,yes,nonvisual,0.555555555556
does-it-have-a-beak:chicken,9.0,-1.55555555556,5.0,1.6,5.0,1.4,4.0,1.25,9.0,1.77777777778,-0.419401400362,0.885170068777,-0.0437802426203,1.20970966983,-1.08380007139,Does it have a beak?,chicken,does-it-have-a-beak,yes,visual,0.555555555556
does-it-have-feathers:chicken,8.0,-1.25,6.0,2.16666666667,6.0,2.5,2.0,1.0,8.0,1.625,0.368665456576,1.75296150574,1.68652149287,1.10812455706,-1.37747650511,Does it have feathers?,chicken,does-it-have-feathers,yes,visual,0.555555555556
does-it-have-four-legs:chicken,8.0,-2.0,4.0,0.25,4.0,0.5,4.0,1.0,8.0,-1.5,-1.565680465,-1.18221541341,-1.45948166256,-0.969752749555,-1.37747650511,Does it have four legs?,chicken,does-it-have-four-legs,no,visual,0.555555555556
does-it-have-hooves:chicken,15.0,-1.93333333333,5.0,1.0,5.0,1.2,10.0,1.5,15.0,-2.0,-1.3937386053,-0.033667923306,-0.358380558163,-1.30221311861,-0.790123637665,Does it have hooves?,chicken,does-it-have-hooves,no,visual,0.555555555556
does-it-have-legs:chicken,13.0,-1.69230769231,7.0,0.428571428571,7.0,1.14285714286,6.0,1.16666666667,13.0,1.92307692308,-0.772102651019,-0.90875172529,-0.448266362604,1.30632208477,-1.18169221596,Does it have legs?,chicken,does-it-have-legs,yes,visual,0.555555555556
does-it-have-wings:chicken,6.0,-1.66666666667,4.0,0.0,4.0,1.25,2.0,1.5,6.0,2.0,-0.705971166521,-1.56506457678,-0.279730479278,1.35746983386,-0.790123637665,Does it have wings?,chicken,does-it-have-wings,yes,visual,0.555555555556
does-it-lay-eggs:chicken,12.0,-1.66666666667,6.0,2.5,6.0,2.83333333333,6.0,2.16666666667,12.0,1.75,-0.705971166521,2.2634270569,2.21085535211,1.19123964933,-0.00698648107616,Does it lay eggs?,chicken,does-it-lay-eggs,yes,nonvisual,0.555555555556
does-it-live-in-a-coop:chicken,10.0,-1.2,5.0,0.6,5.0,1.4,5.0,2.8,10.0,1.4,0.497621851347,-0.646226584695,-0.0437802426203,0.958517390986,0.736993817683,Does it live in a coop?,chicken,does-it-live-in-a-coop,yes,nonvisual,0.555555555556
does-it-live-on-a-farm:chicken,11.0,-1.18181818182,5.0,0.8,5.0,1.2,6.0,2.16666666667,11.0,1.36363636364,0.54451508581,-0.339947254,-0.358380558163,0.934338455054,-0.00698648107616,Does it live on a farm?,chicken,does-it-live-on-a-farm,yes,nonvisual,0.555555555556
is-it-a-mammal:chicken,10.0,-1.5,7.0,2.14285714286,7.0,1.14285714286,3.0,1.33333333333,10.0,-1.5,-0.276116517282,1.71649968066,-0.448266362604,-0.969752749555,-0.985907926812,Is it a mammal?,chicken,is-it-a-mammal,no,nonvisual,0.555555555556
is-it-comfortable:chicken,12.0,-0.333333333333,5.0,0.6,5.0,1.4,7.0,4.0,12.0,-0.333333333333,2.73286602739,-0.646226584695,-0.0437802426203,-0.194011888418,2.14664069954,Is it comfortable?,chicken,is-it-comfortable,no,nonvisual,0.555555555556
is-it-eaten-by-frying:chicken,6.0,-1.0,2.0,1.5,2.0,2.0,4.0,2.0,6.0,1.0,1.01344743043,0.73203040343,0.900020704009,0.692549095739,-0.202770770223,Is it eaten by frying?,chicken,is-it-eaten-by-frying,yes,nonvisual,0.555555555556
is-it-orange:chicken,10.0,-0.8,4.0,1.5,4.0,1.5,6.0,2.5,10.0,-1.1,1.52927300952,0.73203040343,0.113519915151,-0.703784454308,0.384582097218,Is it orange?,chicken,is-it-orange,no,visual,0.555555555556
is-it-used-for-holding-liquids:chicken,12.0,-1.41666666667,4.0,0.0,4.0,0.75,8.0,2.5,12.0,-2.0,-0.0611891926628,-1.56506457678,-1.06623126814,-1.30221311861,0.384582097218,Is it used for holding liquids?,chicken,is-it-used-for-holding-liquids,no,nonvisual,0.555555555556
is-it-used-for-making-jam:chicken,7.0,-1.85714285714,4.0,0.25,4.0,0.5,3.0,2.33333333333,7.0,-1.85714285714,-1.19723362279,-1.18221541341,-1.45948166256,-1.20722444174,0.188797808071,Is it used for making jam?,chicken,is-it-used-for-making-jam,no,nonvisual,0.555555555556
is-it-worn-for-the-rain:chicken,6.0,-1.83333333333,3.0,0.666666666667,3.0,0.666666666667,3.0,1.66666666667,6.0,-2.0,-1.13582581576,-0.544133474463,-1.19731473295,-1.30221311861,-0.594339348518,Is it worn for the rain?,chicken,is-it-worn-for-the-rain,no,nonvisual,0.555555555556
is-it-yellow:chicken,10.0,-0.8,5.0,1.0,5.0,2.2,5.0,3.0,10.0,-0.6,1.52927300952,-0.033667923306,1.21462101955,-0.371324085249,0.97193496466,Is it yellow?,chicken,is-it-yellow,no,visual,0.555555555556
does-it-eat-grain:penguin,7.0,-1.0,5.0,2.0,5.0,0.6,2.0,2.5,7.0,-1.71428571429,1.01344743043,1.49772873017,-1.30218150479,-1.11223576487,0.384582097218,Does it eat grain?,penguin,does-it-eat-grain,no,nonvisual,0.5
does-it-have-a-beak:penguin,9.0,-1.55555555556,5.0,0.6,5.0,2.0,4.0,2.75,9.0,1.66666666667,-0.419401400362,-0.646226584695,0.900020704009,1.13582958782,0.678258530939,Does it have a beak?,penguin,does-it-have-a-beak,yes,visual,0.5
does-it-have-a-tail:penguin,8.0,-0.125,6.0,2.0,6.0,2.5,2.0,4.0,8.0,-0.125,3.27018433894,1.49772873017,1.68652149287,-0.0554867346434,2.14664069954,Does it have a tail?,penguin,does-it-have-a-tail,no,visual,0.5
does-it-have-feet:penguin,10.0,-1.3,4.0,1.75,4.0,2.25,6.0,1.33333333333,10.0,1.3,0.239709061804,1.1148795668,1.29327109844,0.892025317174,-0.985907926812,Does it have feet?,penguin,does-it-have-feet,yes,visual,0.5
does-it-have-four-legs:penguin,15.0,-1.6,5.0,1.4,5.0,2.2,10.0,1.0,15.0,-1.8,-0.534029306825,0.578890738083,1.21462101955,-1.16922897099,-1.37747650511,Does it have four legs?,penguin,does-it-have-four-legs,no,visual,0.5
does-it-have-wings:penguin,7.0,-1.42857142857,4.0,1.75,4.0,2.5,3.0,1.33333333333,7.0,1.71428571429,-0.0918930961799,1.1148795668,1.68652149287,1.16749248011,-0.985907926812,Does it have wings?,penguin,does-it-have-wings,yes,visual,0.5
does-it-lay-eggs:penguin,9.0,-1.22222222222,5.0,1.8,5.0,1.4,4.0,2.0,9.0,1.44444444444,0.440307898115,1.19144939947,-0.0437802426203,0.988069423791,-0.202770770223,Does it lay eggs?,penguin,does-it-lay-eggs,yes,nonvisual,0.5
does-it-like-mud:penguin,11.0,-0.909090909091,6.0,1.16666666667,6.0,2.16666666667,5.0,4.0,11.0,-1.0,1.24791360275,0.221564852273,1.16218763363,-0.637292380496,2.14664069954,Does it like mud?,penguin,does-it-like-mud,no,nonvisual,0.5
does-it-live-in-the-arctic:penguin,11.0,-0.636363636364,7.0,2.28571428571,7.0,1.57142857143,4.0,2.0,11.0,0.545454545455,1.95131211968,1.93527063116,0.225877170702,0.390312396595,-0.202770770223,Does it live in the Arctic?,penguin,does-it-live-in-the-arctic,yes,nonvisual,0.5
does-it-waddle:penguin,13.0,-1.46153846154,4.0,0.0,4.0,1.75,9.0,1.55555555556,13.0,1.46153846154,-0.176919290535,-1.56506457678,0.50677030958,0.999435590255,-0.724862207949,Does it waddle?,penguin,does-it-waddle,yes,nonvisual,0.5
is-it-a-bird:penguin,7.0,-1.57142857143,4.0,2.0,4.0,1.5,3.0,1.0,7.0,1.85714285714,-0.460339938384,1.49772873017,0.113519915151,1.26248115698,-1.37747650511,Is it a bird?,penguin,is-it-a-bird,yes,nonvisual,0.5
is-it-an-herbivore:penguin,12.0,-0.5,6.0,2.33333333333,6.0,2.66666666667,6.0,3.16666666667,12.0,-1.0,2.30301137815,2.00819428132,1.94868842249,-0.637292380496,1.16771925381,Is it an herbivore?,penguin,is-it-an-herbivore,no,nonvisual,0.5
is-it-black:penguin,10.0,-0.6,5.0,1.2,5.0,2.0,5.0,1.8,10.0,0.8,2.04509858861,0.272611407388,0.900020704009,0.559564948115,-0.4377119172,Is it black?,penguin,is-it-black,yes,visual,0.5
is-it-breakable:penguin,9.0,-1.44444444444,5.0,0.6,5.0,1.4,4.0,2.0,9.0,-1.11111111111,-0.132831634203,-0.646226584695,-0.0437802426203,-0.711172462509,-0.202770770223,Is it breakable?,penguin,is-it-breakable,no,nonvisual,0.5
is-it-like-a-horse:penguin,7.0,-1.85714285714,4.0,0.75,4.0,1.75,3.0,1.33333333333,7.0,-2.0,-1.19723362279,-0.416517086674,0.50677030958,-1.30221311861,-0.985907926812,Is it like a horse?,penguin,is-it-like-a-horse,no,nonvisual,0.5
is-it-long:penguin,7.0,-0.857142857143,2.0,1.5,2.0,1.0,5.0,2.6,7.0,-1.28571428571,1.38189427264,0.73203040343,-0.672980873707,-0.827269734244,0.502052670707,Is it long?,penguin,is-it-long,no,visual,0.5
is-it-red:penguin,10.0,-1.8,7.0,0.571428571429,7.0,1.28571428571,3.0,1.0,10.0,-2.0,-1.04985488591,-0.689980774794,-0.223551851502,-1.30221311861,-1.37747650511,Is it red?,penguin,is-it-red,no,visual,0.5
is-it-unable-to-fly:penguin,10.0,-1.2,6.0,2.33333333333,6.0,1.83333333333,4.0,3.75,10.0,1.6,0.497621851347,2.00819428132,0.63785377439,1.09150153861,1.85296426582,Is it unable to fly?,penguin,is-it-unable-to-fly,yes,nonvisual,0.5
does-it-eat-leaves:giraffe,9.0,-1.44444444444,5.0,2.2,5.0,1.6,4.0,1.75,9.0,1.44444444444,-0.132831634203,1.80400806086,0.270820072923,0.988069423791,-0.496447203944,Does it eat leaves?,giraffe,does-it-eat-leaves,yes,nonvisual,0.5
does-it-have-antennae:giraffe,15.0,-0.733333333333,6.0,1.0,6.0,2.16666666667,9.0,2.44444444444,15.0,-1.2,1.70121486921,-0.033667923306,1.16218763363,-0.77027652812,0.319320667503,Does it have antennae?,giraffe,does-it-have-antennae,no,visual,0.5
does-it-have-long-legs:giraffe,9.0,-1.55555555556,4.0,1.75,4.0,2.0,5.0,1.4,9.0,1.66666666667,-0.419401400362,1.1148795668,0.900020704009,1.13582958782,-0.907594211153,Does it have long legs?,giraffe,does-it-have-long-legs,yes,visual,0.5
does-it-have-spots:giraffe,13.0,-1.46153846154,7.0,1.85714285714,7.0,2.85714285714,6.0,2.0,13.0,1.53846153846,-0.176919290535,1.27895777967,2.24830777062,1.05058333934,-0.202770770223,Does it have spots?,giraffe,does-it-have-spots,yes,visual,0.5
does-it-have-warts:giraffe,13.0,-0.230769230769,8.0,1.0,8.0,1.0,5.0,3.6,13.0,-0.923076923077,2.99739196538,-0.033667923306,-0.672980873707,-0.58614463141,1.67675840559,Does it have warts?,giraffe,does-it-have-warts,no,visual,0.5
does-it-live-in-africa:giraffe,10.0,-1.2,6.0,1.83333333333,6.0,2.0,4.0,3.25,10.0,1.5,0.497621851347,1.24249595459,0.900020704009,1.0250094648,1.26561139838,Does it live in Africa?,giraffe,does-it-live-in-africa,yes,nonvisual,0.5
