subj_id,seed,date,computer,block,block_type,trial,proposition_id,feat_type,question,cue,cue_file,mask_type,correct_response,response,rt,is_correct
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,155,does-it-have-hooves:zebra,visual,Does it have hooves?,zebra,zebra_2.wav,mask,yes,yes,133.854436732,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,156,does-it-have-a-cork:bottle,visual,Does it have a cork?,bottle,bottle_1.wav,nomask,no,yes,393.342807947,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,157,is-it-large:camel,visual,Is it large?,camel,camel_3.wav,mask,yes,yes,286.173474946,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,158,does-it-have-spots:giraffe,visual,Does it have spots?,giraffe,giraffe_4.wav,mask,yes,yes,347.449858193,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,159,is-it-nocturnal:raccoon,nonvisual,Is it nocturnal?,raccoon,raccoon_3.wav,mask,yes,yes,201.807537436,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,160,is-it-used-for-holding-liquids:bottle,nonvisual,Is it used for holding liquids?,bottle,bottle_1.wav,nomask,yes,yes,405.674521637,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,161,is-it-orange:chicken,visual,Is it orange?,chicken,chicken_4.wav,mask,no,yes,311.861184193,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,162,does-it-have-sleeves:jacket,visual,Does it have sleeves?,jacket,jacket_1.wav,nomask,yes,yes,476.203051076,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,163,is-is-used-for-riding:strawberry,nonvisual,Is is used for riding?,strawberry,strawberry_4.wav,mask,no,no,50.0832229009,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,164,does-it-live-in-swamps:alligator,nonvisual,Does it live in swamps?,alligator,alligator_4.wav,nomask,yes,yes,211.057763096,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,165,is-it-brown:tiger,visual,Is it brown?,tiger,tiger_2.wav,nomask,no,yes,330.684924498,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,166,is-it-hunted-by-people:rabbit,nonvisual,Is it hunted by people?,rabbit,rabbit_4.wav,mask,yes,no,280.154218446,0
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,167,does-it-have-seeds:apple,visual,Does it have seeds?,apple,apple_2.wav,mask,yes,yes,418.410186481,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,168,does-it-have-a-top:carrot,visual,Does it have a top?,carrot,carrot_2.wav,mask,yes,yes,292.693349213,1
MWPR127,127,2016_Jan_28_1426,LL-Kramer,3,test,169,does-it-drink-water:camel,nonvisual,Does it drink water?,camel,camel_4.wav,mask,yes,yes,369.863386411,1
