subj_id,proposition_id,measure,value,question,cue,question_slug,correct_response,feat_type
R_25FtdZkkcTZUQ97,is-it-made-of-wood:swan,difficulty,-2.0,Is it made of wood?,swan,is-it-made-of-wood,no,visual
R_25FtdZkkcTZUQ97,is-it-made-of-wood:swan,facts,0.0,Is it made of wood?,swan,is-it-made-of-wood,no,visual
R_25FtdZkkcTZUQ97,is-it-made-of-wood:swan,imagery,0.0,Is it made of wood?,swan,is-it-made-of-wood,no,visual
R_25FtdZkkcTZUQ97,is-it-made-of-wood:swan,truth,-2.0,Is it made of wood?,swan,is-it-made-of-wood,no,visual
R_25FtdZkkcTZUQ97,is-it-nocturnal:raccoon,difficulty,0.0,Is it nocturnal?,raccoon,is-it-nocturnal,yes,nonvisual
R_25FtdZkkcTZUQ97,is-it-nocturnal:raccoon,facts,2.0,Is it nocturnal?,raccoon,is-it-nocturnal,yes,nonvisual
R_25FtdZkkcTZUQ97,is-it-nocturnal:raccoon,imagery,1.0,Is it nocturnal?,raccoon,is-it-nocturnal,yes,nonvisual
R_25FtdZkkcTZUQ97,is-it-nocturnal:raccoon,truth,0.0,Is it nocturnal?,raccoon,is-it-nocturnal,yes,nonvisual
R_25FtdZkkcTZUQ97,is-it-prickly:dog,difficulty,-2.0,Is it prickly?,dog,is-it-prickly,no,nonvisual
R_25FtdZkkcTZUQ97,is-it-prickly:dog,facts,0.0,Is it prickly?,dog,is-it-prickly,no,nonvisual
R_25FtdZkkcTZUQ97,is-it-prickly:dog,imagery,1.0,Is it prickly?,dog,is-it-prickly,no,nonvisual
R_25FtdZkkcTZUQ97,is-it-prickly:dog,truth,-1.0,Is it prickly?,dog,is-it-prickly,no,nonvisual
R_25FtdZkkcTZUQ97,is-it-red:penguin,difficulty,-1.0,Is it red?,penguin,is-it-red,no,visual
R_25FtdZkkcTZUQ97,is-it-red:penguin,facts,0.0,Is it red?,penguin,is-it-red,no,visual
R_25FtdZkkcTZUQ97,is-it-red:penguin,imagery,1.0,Is it red?,penguin,is-it-red,no,visual
R_25FtdZkkcTZUQ97,is-it-red:penguin,truth,-2.0,Is it red?,penguin,is-it-red,no,visual
R_297edtZnJ4b5xAN,does-it-eat-leaves:giraffe,difficulty,-2.0,Does it eat leaves?,giraffe,does-it-eat-leaves,yes,nonvisual
R_297edtZnJ4b5xAN,does-it-eat-leaves:giraffe,facts,2.0,Does it eat leaves?,giraffe,does-it-eat-leaves,yes,nonvisual
R_297edtZnJ4b5xAN,does-it-eat-leaves:giraffe,imagery,2.0,Does it eat leaves?,giraffe,does-it-eat-leaves,yes,nonvisual
R_297edtZnJ4b5xAN,does-it-eat-leaves:giraffe,truth,1.0,Does it eat leaves?,giraffe,does-it-eat-leaves,yes,nonvisual
R_297edtZnJ4b5xAN,does-it-eat-leaves:jacket,difficulty,-2.0,Does it eat leaves?,jacket,does-it-eat-leaves,no,nonvisual
R_297edtZnJ4b5xAN,does-it-eat-leaves:jacket,facts,2.0,Does it eat leaves?,jacket,does-it-eat-leaves,no,nonvisual
R_297edtZnJ4b5xAN,does-it-eat-leaves:jacket,imagery,2.0,Does it eat leaves?,jacket,does-it-eat-leaves,no,nonvisual
R_297edtZnJ4b5xAN,does-it-eat-leaves:jacket,truth,-2.0,Does it eat leaves?,jacket,does-it-eat-leaves,no,nonvisual
R_297edtZnJ4b5xAN,does-it-grow-in-hawaii:pineapple,difficulty,-2.0,Does it grow in Hawaii?,pineapple,does-it-grow-in-hawaii,yes,nonvisual
R_297edtZnJ4b5xAN,does-it-grow-in-hawaii:pineapple,facts,2.0,Does it grow in Hawaii?,pineapple,does-it-grow-in-hawaii,yes,nonvisual
R_297edtZnJ4b5xAN,does-it-grow-in-hawaii:pineapple,imagery,2.0,Does it grow in Hawaii?,pineapple,does-it-grow-in-hawaii,yes,nonvisual
R_297edtZnJ4b5xAN,does-it-grow-in-hawaii:pineapple,truth,1.0,Does it grow in Hawaii?,pineapple,does-it-grow-in-hawaii,yes,nonvisual
R_297edtZnJ4b5xAN,does-it-grow-in-hawaii:table,difficulty,-2.0,Does it grow in Hawaii?,table,does-it-grow-in-hawaii,no,nonvisual
R_297edtZnJ4b5xAN,does-it-grow-in-hawaii:table,facts,2.0,Does it grow in Hawaii?,table,does-it-grow-in-hawaii,no,nonvisual
R_297edtZnJ4b5xAN,does-it-grow-in-hawaii:table,imagery,2.0,Does it grow in Hawaii?,table,does-it-grow-in-hawaii,no,nonvisual
R_297edtZnJ4b5xAN,does-it-grow-in-hawaii:table,truth,-2.0,Does it grow in Hawaii?,table,does-it-grow-in-hawaii,no,nonvisual
R_297edtZnJ4b5xAN,does-it-have-a-beak:banana,difficulty,-2.0,Does it have a beak?,banana,does-it-have-a-beak,no,visual
R_297edtZnJ4b5xAN,does-it-have-a-beak:banana,facts,2.0,Does it have a beak?,banana,does-it-have-a-beak,no,visual
R_297edtZnJ4b5xAN,does-it-have-a-beak:banana,imagery,2.0,Does it have a beak?,banana,does-it-have-a-beak,no,visual
R_297edtZnJ4b5xAN,does-it-have-a-beak:banana,truth,-2.0,Does it have a beak?,banana,does-it-have-a-beak,no,visual
R_297edtZnJ4b5xAN,does-it-have-a-mask:dog,difficulty,-2.0,Does it have a mask?,dog,does-it-have-a-mask,no,visual
R_297edtZnJ4b5xAN,does-it-have-a-mask:dog,facts,2.0,Does it have a mask?,dog,does-it-have-a-mask,no,visual
R_297edtZnJ4b5xAN,does-it-have-a-mask:dog,imagery,2.0,Does it have a mask?,dog,does-it-have-a-mask,no,visual
R_297edtZnJ4b5xAN,does-it-have-a-mask:dog,truth,-2.0,Does it have a mask?,dog,does-it-have-a-mask,no,visual
R_297edtZnJ4b5xAN,does-it-have-a-tail:rabbit,difficulty,-2.0,Does it have a tail?,rabbit,does-it-have-a-tail,yes,visual
R_297edtZnJ4b5xAN,does-it-have-a-tail:rabbit,facts,2.0,Does it have a tail?,rabbit,does-it-have-a-tail,yes,visual
R_297edtZnJ4b5xAN,does-it-have-a-tail:rabbit,imagery,2.0,Does it have a tail?,rabbit,does-it-have-a-tail,yes,visual
R_297edtZnJ4b5xAN,does-it-have-a-tail:rabbit,truth,1.0,Does it have a tail?,rabbit,does-it-have-a-tail,yes,visual
R_297edtZnJ4b5xAN,does-it-have-pockets:apple,difficulty,-2.0,Does it have pockets?,apple,does-it-have-pockets,no,visual
R_297edtZnJ4b5xAN,does-it-have-pockets:apple,facts,2.0,Does it have pockets?,apple,does-it-have-pockets,no,visual
R_297edtZnJ4b5xAN,does-it-have-pockets:apple,imagery,2.0,Does it have pockets?,apple,does-it-have-pockets,no,visual
R_297edtZnJ4b5xAN,does-it-have-pockets:apple,truth,-2.0,Does it have pockets?,apple,does-it-have-pockets,no,visual
R_297edtZnJ4b5xAN,does-it-have-scales:elephant,difficulty,-2.0,Does it have scales?,elephant,does-it-have-scales,no,visual
R_297edtZnJ4b5xAN,does-it-have-scales:elephant,facts,2.0,Does it have scales?,elephant,does-it-have-scales,no,visual
R_297edtZnJ4b5xAN,does-it-have-scales:elephant,imagery,2.0,Does it have scales?,elephant,does-it-have-scales,no,visual
R_297edtZnJ4b5xAN,does-it-have-scales:elephant,truth,-2.0,Does it have scales?,elephant,does-it-have-scales,no,visual
R_297edtZnJ4b5xAN,does-it-have-seeds:bottle,difficulty,-2.0,Does it have seeds?,bottle,does-it-have-seeds,no,visual
R_297edtZnJ4b5xAN,does-it-have-seeds:bottle,facts,2.0,Does it have seeds?,bottle,does-it-have-seeds,no,visual
R_297edtZnJ4b5xAN,does-it-have-seeds:bottle,imagery,2.0,Does it have seeds?,bottle,does-it-have-seeds,no,visual
R_297edtZnJ4b5xAN,does-it-have-seeds:bottle,truth,-2.0,Does it have seeds?,bottle,does-it-have-seeds,no,visual
R_297edtZnJ4b5xAN,does-it-have-wings:pig,difficulty,-2.0,Does it have wings?,pig,does-it-have-wings,no,visual
R_297edtZnJ4b5xAN,does-it-have-wings:pig,facts,2.0,Does it have wings?,pig,does-it-have-wings,no,visual
R_297edtZnJ4b5xAN,does-it-have-wings:pig,imagery,2.0,Does it have wings?,pig,does-it-have-wings,no,visual
R_297edtZnJ4b5xAN,does-it-have-wings:pig,truth,-2.0,Does it have wings?,pig,does-it-have-wings,no,visual
R_297edtZnJ4b5xAN,does-it-hop:dog,difficulty,-2.0,Does it hop?,dog,does-it-hop,no,nonvisual
R_297edtZnJ4b5xAN,does-it-hop:dog,facts,2.0,Does it hop?,dog,does-it-hop,no,nonvisual
R_297edtZnJ4b5xAN,does-it-hop:dog,imagery,2.0,Does it hop?,dog,does-it-hop,no,nonvisual
R_297edtZnJ4b5xAN,does-it-hop:dog,truth,-1.0,Does it hop?,dog,does-it-hop,no,nonvisual
R_297edtZnJ4b5xAN,does-it-live-in-africa:elephant,difficulty,-2.0,Does it live in Africa?,elephant,does-it-live-in-africa,yes,nonvisual
R_297edtZnJ4b5xAN,does-it-live-in-africa:elephant,facts,2.0,Does it live in Africa?,elephant,does-it-live-in-africa,yes,nonvisual
R_297edtZnJ4b5xAN,does-it-live-in-africa:elephant,imagery,2.0,Does it live in Africa?,elephant,does-it-live-in-africa,yes,nonvisual
R_297edtZnJ4b5xAN,does-it-live-in-africa:elephant,truth,1.0,Does it live in Africa?,elephant,does-it-live-in-africa,yes,nonvisual
R_297edtZnJ4b5xAN,does-it-live-in-zoos:mouse,difficulty,-2.0,Does it live in zoos?,mouse,does-it-live-in-zoos,no,nonvisual
R_297edtZnJ4b5xAN,does-it-live-in-zoos:mouse,facts,2.0,Does it live in zoos?,mouse,does-it-live-in-zoos,no,nonvisual
R_297edtZnJ4b5xAN,does-it-live-in-zoos:mouse,imagery,2.0,Does it live in zoos?,mouse,does-it-live-in-zoos,no,nonvisual
R_297edtZnJ4b5xAN,does-it-live-in-zoos:mouse,truth,0.0,Does it live in zoos?,mouse,does-it-live-in-zoos,no,nonvisual
R_297edtZnJ4b5xAN,is-it-a-bird:pig,difficulty,-2.0,Is it a bird?,pig,is-it-a-bird,no,nonvisual
R_297edtZnJ4b5xAN,is-it-a-bird:pig,facts,2.0,Is it a bird?,pig,is-it-a-bird,no,nonvisual
R_297edtZnJ4b5xAN,is-it-a-bird:pig,imagery,2.0,Is it a bird?,pig,is-it-a-bird,no,nonvisual
R_297edtZnJ4b5xAN,is-it-a-bird:pig,truth,-2.0,Is it a bird?,pig,is-it-a-bird,no,nonvisual
R_297edtZnJ4b5xAN,is-it-flat:table,difficulty,-2.0,Is it flat?,table,is-it-flat,yes,visual
R_297edtZnJ4b5xAN,is-it-flat:table,facts,2.0,Is it flat?,table,is-it-flat,yes,visual
R_297edtZnJ4b5xAN,is-it-flat:table,imagery,2.0,Is it flat?,table,is-it-flat,yes,visual
R_297edtZnJ4b5xAN,is-it-flat:table,truth,-1.0,Is it flat?,table,is-it-flat,yes,visual
R_297edtZnJ4b5xAN,is-it-healthy:banana,difficulty,-2.0,Is it healthy?,banana,is-it-healthy,yes,nonvisual
R_297edtZnJ4b5xAN,is-it-healthy:banana,facts,2.0,Is it healthy?,banana,is-it-healthy,yes,nonvisual
R_297edtZnJ4b5xAN,is-it-healthy:banana,imagery,2.0,Is it healthy?,banana,is-it-healthy,yes,nonvisual
R_297edtZnJ4b5xAN,is-it-healthy:banana,truth,-2.0,Is it healthy?,banana,is-it-healthy,yes,nonvisual
R_297edtZnJ4b5xAN,is-it-hunted-by-people:deer,difficulty,-2.0,Is it hunted by people?,deer,is-it-hunted-by-people,yes,nonvisual
R_297edtZnJ4b5xAN,is-it-hunted-by-people:deer,facts,2.0,Is it hunted by people?,deer,is-it-hunted-by-people,yes,nonvisual
R_297edtZnJ4b5xAN,is-it-hunted-by-people:deer,imagery,2.0,Is it hunted by people?,deer,is-it-hunted-by-people,yes,nonvisual
R_297edtZnJ4b5xAN,is-it-hunted-by-people:deer,truth,1.0,Is it hunted by people?,deer,is-it-hunted-by-people,yes,nonvisual
R_297edtZnJ4b5xAN,is-it-large:mouse,difficulty,-2.0,Is it large?,mouse,is-it-large,no,visual
R_297edtZnJ4b5xAN,is-it-large:mouse,facts,2.0,Is it large?,mouse,is-it-large,no,visual
R_297edtZnJ4b5xAN,is-it-large:mouse,imagery,2.0,Is it large?,mouse,is-it-large,no,visual
R_297edtZnJ4b5xAN,is-it-large:mouse,truth,-1.0,Is it large?,mouse,is-it-large,no,visual
R_297edtZnJ4b5xAN,is-it-made-of-wood:chair,difficulty,-2.0,Is it made of wood?,chair,is-it-made-of-wood,yes,visual
R_297edtZnJ4b5xAN,is-it-made-of-wood:chair,facts,2.0,Is it made of wood?,chair,is-it-made-of-wood,yes,visual
R_297edtZnJ4b5xAN,is-it-made-of-wood:chair,imagery,2.0,Is it made of wood?,chair,is-it-made-of-wood,yes,visual
R_297edtZnJ4b5xAN,is-it-made-of-wood:chair,truth,1.0,Is it made of wood?,chair,is-it-made-of-wood,yes,visual
R_2rwut8CYNhFgBmt,does-it-drink-water:camel,difficulty,-2.0,Does it drink water?,camel,does-it-drink-water,yes,nonvisual
R_2rwut8CYNhFgBmt,does-it-drink-water:camel,facts,0.0,Does it drink water?,camel,does-it-drink-water,yes,nonvisual
R_2rwut8CYNhFgBmt,does-it-drink-water:camel,imagery,0.0,Does it drink water?,camel,does-it-drink-water,yes,nonvisual
R_2rwut8CYNhFgBmt,does-it-drink-water:camel,truth,2.0,Does it drink water?,camel,does-it-drink-water,yes,nonvisual
R_2rwut8CYNhFgBmt,does-it-eat-leaves:jacket,difficulty,-2.0,Does it eat leaves?,jacket,does-it-eat-leaves,no,nonvisual
R_2rwut8CYNhFgBmt,does-it-eat-leaves:jacket,facts,0.0,Does it eat leaves?,jacket,does-it-eat-leaves,no,nonvisual
R_2rwut8CYNhFgBmt,does-it-eat-leaves:jacket,imagery,0.0,Does it eat leaves?,jacket,does-it-eat-leaves,no,nonvisual
R_2rwut8CYNhFgBmt,does-it-eat-leaves:jacket,truth,-2.0,Does it eat leaves?,jacket,does-it-eat-leaves,no,nonvisual
R_2rwut8CYNhFgBmt,does-it-grow-on-trees:apple,difficulty,-2.0,Does it grow on trees?,apple,does-it-grow-on-trees,yes,nonvisual
R_2rwut8CYNhFgBmt,does-it-grow-on-trees:apple,facts,1.0,Does it grow on trees?,apple,does-it-grow-on-trees,yes,nonvisual
R_2rwut8CYNhFgBmt,does-it-grow-on-trees:apple,imagery,0.0,Does it grow on trees?,apple,does-it-grow-on-trees,yes,nonvisual
R_2rwut8CYNhFgBmt,does-it-grow-on-trees:apple,truth,2.0,Does it grow on trees?,apple,does-it-grow-on-trees,yes,nonvisual
R_2rwut8CYNhFgBmt,does-it-have-a-lid:bottle,difficulty,-2.0,Does it have a lid?,bottle,does-it-have-a-lid,yes,visual
R_2rwut8CYNhFgBmt,does-it-have-a-lid:bottle,facts,0.0,Does it have a lid?,bottle,does-it-have-a-lid,yes,visual
R_2rwut8CYNhFgBmt,does-it-have-a-lid:bottle,imagery,2.0,Does it have a lid?,bottle,does-it-have-a-lid,yes,visual
R_2rwut8CYNhFgBmt,does-it-have-a-lid:bottle,truth,-2.0,Does it have a lid?,bottle,does-it-have-a-lid,yes,visual
R_2rwut8CYNhFgBmt,does-it-have-a-mane:raccoon,difficulty,-2.0,Does it have a mane?,raccoon,does-it-have-a-mane,no,visual
R_2rwut8CYNhFgBmt,does-it-have-a-mane:raccoon,facts,3.0,Does it have a mane?,raccoon,does-it-have-a-mane,no,visual
R_2rwut8CYNhFgBmt,does-it-have-a-mane:raccoon,imagery,3.0,Does it have a mane?,raccoon,does-it-have-a-mane,no,visual
R_2rwut8CYNhFgBmt,does-it-have-a-mane:raccoon,truth,-2.0,Does it have a mane?,raccoon,does-it-have-a-mane,no,visual
R_2rwut8CYNhFgBmt,does-it-have-green-leaves:raccoon,difficulty,-2.0,Does it have green leaves?,raccoon,does-it-have-green-leaves,no,visual
R_2rwut8CYNhFgBmt,does-it-have-green-leaves:raccoon,facts,3.0,Does it have green leaves?,raccoon,does-it-have-green-leaves,no,visual
R_2rwut8CYNhFgBmt,does-it-have-green-leaves:raccoon,imagery,0.0,Does it have green leaves?,raccoon,does-it-have-green-leaves,no,visual
R_2rwut8CYNhFgBmt,does-it-have-green-leaves:raccoon,truth,-2.0,Does it have green leaves?,raccoon,does-it-have-green-leaves,no,visual
R_2rwut8CYNhFgBmt,does-it-have-legs:chair,difficulty,-2.0,Does it have legs?,chair,does-it-have-legs,yes,visual
R_2rwut8CYNhFgBmt,does-it-have-legs:chair,facts,0.0,Does it have legs?,chair,does-it-have-legs,yes,visual
R_2rwut8CYNhFgBmt,does-it-have-legs:chair,imagery,1.0,Does it have legs?,chair,does-it-have-legs,yes,visual
R_2rwut8CYNhFgBmt,does-it-have-legs:chair,truth,2.0,Does it have legs?,chair,does-it-have-legs,yes,visual
R_2rwut8CYNhFgBmt,does-it-have-legs:donkey,difficulty,-2.0,Does it have legs?,donkey,does-it-have-legs,yes,visual
R_2rwut8CYNhFgBmt,does-it-have-legs:donkey,facts,3.0,Does it have legs?,donkey,does-it-have-legs,yes,visual
R_2rwut8CYNhFgBmt,does-it-have-legs:donkey,imagery,1.0,Does it have legs?,donkey,does-it-have-legs,yes,visual
R_2rwut8CYNhFgBmt,does-it-have-legs:donkey,truth,2.0,Does it have legs?,donkey,does-it-have-legs,yes,visual
R_2rwut8CYNhFgBmt,does-it-have-legs:pineapple,difficulty,-2.0,Does it have legs?,pineapple,does-it-have-legs,no,visual
R_2rwut8CYNhFgBmt,does-it-have-legs:pineapple,facts,0.0,Does it have legs?,pineapple,does-it-have-legs,no,visual
R_2rwut8CYNhFgBmt,does-it-have-legs:pineapple,imagery,0.0,Does it have legs?,pineapple,does-it-have-legs,no,visual
R_2rwut8CYNhFgBmt,does-it-have-legs:pineapple,truth,-2.0,Does it have legs?,pineapple,does-it-have-legs,no,visual
R_2rwut8CYNhFgBmt,does-it-have-teeth:grasshopper,difficulty,-2.0,Does it have teeth?,grasshopper,does-it-have-teeth,no,visual
R_2rwut8CYNhFgBmt,does-it-have-teeth:grasshopper,facts,2.0,Does it have teeth?,grasshopper,does-it-have-teeth,no,visual
R_2rwut8CYNhFgBmt,does-it-have-teeth:grasshopper,imagery,0.0,Does it have teeth?,grasshopper,does-it-have-teeth,no,visual
R_2rwut8CYNhFgBmt,does-it-have-teeth:grasshopper,truth,-2.0,Does it have teeth?,grasshopper,does-it-have-teeth,no,visual
R_2rwut8CYNhFgBmt,does-it-taste-good:banana,difficulty,-2.0,Does it taste good?,banana,does-it-taste-good,yes,nonvisual
R_2rwut8CYNhFgBmt,does-it-taste-good:banana,facts,3.0,Does it taste good?,banana,does-it-taste-good,yes,nonvisual
R_2rwut8CYNhFgBmt,does-it-taste-good:banana,imagery,0.0,Does it taste good?,banana,does-it-taste-good,yes,nonvisual
R_2rwut8CYNhFgBmt,does-it-taste-good:banana,truth,2.0,Does it taste good?,banana,does-it-taste-good,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-a-carnivore:lion,difficulty,-2.0,Is it a carnivore?,lion,is-it-a-carnivore,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-a-carnivore:lion,facts,1.0,Is it a carnivore?,lion,is-it-a-carnivore,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-a-carnivore:lion,imagery,0.0,Is it a carnivore?,lion,is-it-a-carnivore,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-a-carnivore:lion,truth,2.0,Is it a carnivore?,lion,is-it-a-carnivore,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-a-rodent:mouse,difficulty,-2.0,Is it a rodent?,mouse,is-it-a-rodent,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-a-rodent:mouse,facts,2.0,Is it a rodent?,mouse,is-it-a-rodent,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-a-rodent:mouse,imagery,0.0,Is it a rodent?,mouse,is-it-a-rodent,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-a-rodent:mouse,truth,2.0,Is it a rodent?,mouse,is-it-a-rodent,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-a-root:carrot,difficulty,-2.0,Is it a root?,carrot,is-it-a-root,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-a-root:carrot,facts,0.0,Is it a root?,carrot,is-it-a-root,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-a-root:carrot,imagery,1.0,Is it a root?,carrot,is-it-a-root,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-a-root:carrot,truth,2.0,Is it a root?,carrot,is-it-a-root,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-an-animal:lion,difficulty,-2.0,Is it an animal?,lion,is-it-an-animal,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-an-animal:lion,facts,1.0,Is it an animal?,lion,is-it-an-animal,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-an-animal:lion,imagery,0.0,Is it an animal?,lion,is-it-an-animal,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-an-animal:lion,truth,2.0,Is it an animal?,lion,is-it-an-animal,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-an-herbivore:deer,difficulty,0.0,Is it an herbivore?,deer,is-it-an-herbivore,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-an-herbivore:deer,facts,2.0,Is it an herbivore?,deer,is-it-an-herbivore,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-an-herbivore:deer,imagery,2.0,Is it an herbivore?,deer,is-it-an-herbivore,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-an-herbivore:deer,truth,0.0,Is it an herbivore?,deer,is-it-an-herbivore,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-fast:apple,difficulty,-2.0,Is it fast?,apple,is-it-fast,no,nonvisual
R_2rwut8CYNhFgBmt,is-it-fast:apple,facts,0.0,Is it fast?,apple,is-it-fast,no,nonvisual
R_2rwut8CYNhFgBmt,is-it-fast:apple,imagery,0.0,Is it fast?,apple,is-it-fast,no,nonvisual
R_2rwut8CYNhFgBmt,is-it-fast:apple,truth,-2.0,Is it fast?,apple,is-it-fast,no,nonvisual
R_2rwut8CYNhFgBmt,is-it-furry:raccoon,difficulty,-2.0,Is it furry?,raccoon,is-it-furry,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-furry:raccoon,facts,1.0,Is it furry?,raccoon,is-it-furry,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-furry:raccoon,imagery,1.0,Is it furry?,raccoon,is-it-furry,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-furry:raccoon,truth,2.0,Is it furry?,raccoon,is-it-furry,yes,nonvisual
R_2rwut8CYNhFgBmt,is-it-orange:tiger,difficulty,-2.0,Is it orange?,tiger,is-it-orange,yes,visual
R_2rwut8CYNhFgBmt,is-it-orange:tiger,facts,1.0,Is it orange?,tiger,is-it-orange,yes,visual
R_2rwut8CYNhFgBmt,is-it-orange:tiger,imagery,1.0,Is it orange?,tiger,is-it-orange,yes,visual
R_2rwut8CYNhFgBmt,is-it-orange:tiger,truth,1.0,Is it orange?,tiger,is-it-orange,yes,visual
R_2rwut8CYNhFgBmt,is-it-red:zebra,difficulty,-2.0,Is it red?,zebra,is-it-red,no,visual
R_2rwut8CYNhFgBmt,is-it-red:zebra,facts,0.0,Is it red?,zebra,is-it-red,no,visual
R_2rwut8CYNhFgBmt,is-it-red:zebra,imagery,1.0,Is it red?,zebra,is-it-red,no,visual
R_2rwut8CYNhFgBmt,is-it-red:zebra,truth,-2.0,Is it red?,zebra,is-it-red,no,visual
R_38HxbGrXxTHf4t7,does-it-grow-on-trees:swan,difficulty,-2.0,Does it grow on trees?,swan,does-it-grow-on-trees,no,nonvisual
R_38HxbGrXxTHf4t7,does-it-grow-on-trees:swan,facts,4.0,Does it grow on trees?,swan,does-it-grow-on-trees,no,nonvisual
R_38HxbGrXxTHf4t7,does-it-grow-on-trees:swan,imagery,2.0,Does it grow on trees?,swan,does-it-grow-on-trees,no,nonvisual
R_38HxbGrXxTHf4t7,does-it-grow-on-trees:swan,truth,-2.0,Does it grow on trees?,swan,does-it-grow-on-trees,no,nonvisual
R_38HxbGrXxTHf4t7,does-it-have-a-beak:raccoon,difficulty,-2.0,Does it have a beak?,raccoon,does-it-have-a-beak,no,visual
R_38HxbGrXxTHf4t7,does-it-have-a-beak:raccoon,facts,2.0,Does it have a beak?,raccoon,does-it-have-a-beak,no,visual
R_38HxbGrXxTHf4t7,does-it-have-a-beak:raccoon,imagery,2.0,Does it have a beak?,raccoon,does-it-have-a-beak,no,visual
R_38HxbGrXxTHf4t7,does-it-have-a-beak:raccoon,truth,-2.0,Does it have a beak?,raccoon,does-it-have-a-beak,no,visual
R_38HxbGrXxTHf4t7,does-it-have-a-seat:chair,difficulty,-2.0,Does it have a seat?,chair,does-it-have-a-seat,yes,visual
R_38HxbGrXxTHf4t7,does-it-have-a-seat:chair,facts,2.0,Does it have a seat?,chair,does-it-have-a-seat,yes,visual
R_38HxbGrXxTHf4t7,does-it-have-a-seat:chair,imagery,3.0,Does it have a seat?,chair,does-it-have-a-seat,yes,visual
R_38HxbGrXxTHf4t7,does-it-have-a-seat:chair,truth,2.0,Does it have a seat?,chair,does-it-have-a-seat,yes,visual
R_38HxbGrXxTHf4t7,does-it-have-a-tail:dog,difficulty,-2.0,Does it have a tail?,dog,does-it-have-a-tail,yes,visual
R_38HxbGrXxTHf4t7,does-it-have-a-tail:dog,facts,2.0,Does it have a tail?,dog,does-it-have-a-tail,yes,visual
R_38HxbGrXxTHf4t7,does-it-have-a-tail:dog,imagery,3.0,Does it have a tail?,dog,does-it-have-a-tail,yes,visual
R_38HxbGrXxTHf4t7,does-it-have-a-tail:dog,truth,2.0,Does it have a tail?,dog,does-it-have-a-tail,yes,visual
R_38HxbGrXxTHf4t7,does-it-have-different-speeds:banana,difficulty,1.0,Does it have different speeds?,banana,does-it-have-different-speeds,no,nonvisual
R_38HxbGrXxTHf4t7,does-it-have-different-speeds:banana,facts,0.0,Does it have different speeds?,banana,does-it-have-different-speeds,no,nonvisual
R_38HxbGrXxTHf4t7,does-it-have-different-speeds:banana,imagery,4.0,Does it have different speeds?,banana,does-it-have-different-speeds,no,nonvisual
R_38HxbGrXxTHf4t7,does-it-have-different-speeds:banana,truth,-1.0,Does it have different speeds?,banana,does-it-have-different-speeds,no,nonvisual
R_38HxbGrXxTHf4t7,does-it-have-hooves:donkey,difficulty,-1.0,Does it have hooves?,donkey,does-it-have-hooves,yes,visual
R_38HxbGrXxTHf4t7,does-it-have-hooves:donkey,facts,2.0,Does it have hooves?,donkey,does-it-have-hooves,yes,visual
R_38HxbGrXxTHf4t7,does-it-have-hooves:donkey,imagery,4.0,Does it have hooves?,donkey,does-it-have-hooves,yes,visual
R_38HxbGrXxTHf4t7,does-it-have-hooves:donkey,truth,2.0,Does it have hooves?,donkey,does-it-have-hooves,yes,visual
R_38HxbGrXxTHf4t7,does-it-have-long-legs:lion,difficulty,0.0,Does it have long legs?,lion,does-it-have-long-legs,no,visual
R_38HxbGrXxTHf4t7,does-it-have-long-legs:lion,facts,1.0,Does it have long legs?,lion,does-it-have-long-legs,no,visual
R_38HxbGrXxTHf4t7,does-it-have-long-legs:lion,imagery,3.0,Does it have long legs?,lion,does-it-have-long-legs,no,visual
R_38HxbGrXxTHf4t7,does-it-have-long-legs:lion,truth,1.0,Does it have long legs?,lion,does-it-have-long-legs,no,visual
R_38HxbGrXxTHf4t7,does-it-have-seeds:camel,difficulty,-2.0,Does it have seeds?,camel,does-it-have-seeds,no,visual
R_38HxbGrXxTHf4t7,does-it-have-seeds:camel,facts,4.0,Does it have seeds?,camel,does-it-have-seeds,no,visual
