"cue","ftype","qid","question","response","question_id","count","truth_mean","truth_std","truth_min","truth_max","imagery_mean","imagery_std","imagery_min","imagery_max","difficulty_mean","difficulty_std","difficulty_min","difficulty_max","facts_mean","facts_std","facts_min","facts_max"
"chair","nonvisual",1,"Is it a fruit?","no","chair:nonvisual:no:1",7,-1.57142857142857,1.13389341902768,-2,1,0.714285714285714,0.755928946018454,0,2,-1.85714285714286,0.377964473009227,-2,-1,0.714285714285714,1.11269728052837,0,3
"chair","nonvisual",2,"Is it nutritious?","no","chair:nonvisual:no:2",7,-1.57142857142857,1.13389341902768,-2,1,0.428571428571429,0.786795792469443,0,2,-1.85714285714286,0.377964473009227,-2,-1,0.857142857142857,1.21498579258791,0,3
"chair","nonvisual",3,"Is it a root?","no","chair:nonvisual:no:3",6,-2,0,-2,-2,1,1.54919333848297,0,4,-1.33333333333333,1.211060141639,-2,1,0.833333333333333,1.32916013582513,0,3
"chair","nonvisual",4,"Is it used in circuses?","yes","chair:nonvisual:yes:4",7,0.428571428571429,0.534522483824849,0,1,1.57142857142857,0.975900072948533,0,3,-0.571428571428571,0.534522483824849,-1,0,0.714285714285714,0.951189731211342,0,2
"chair","nonvisual",5,"Is it an animal?","no","chair:nonvisual:no:5",4,-2,0,-2,-2,1.5,1.29099444873581,0,3,-1.75,0.5,-2,-1,1.25,1.5,0,3
"chair","visual",1,"Is it long?","no","chair:visual:no:1",7,-0.714285714285714,0.755928946018454,-2,0,1.42857142857143,1.13389341902768,0,3,-1.57142857142857,0.534522483824849,-2,-1,0,0,0,0
"chair","visual",2,"Does it have a tail?","no","chair:visual:no:2",6,-2,0,-2,-2,0.333333333333333,0.516397779494322,0,1,-2,0,-2,-2,0.166666666666667,0.408248290463863,0,1
"chair","visual",3,"Does it have a snout?","no","chair:visual:no:3",6,-1.5,0.836660026534076,-2,0,0.833333333333333,0.983192080250175,0,2,-1.33333333333333,1.03279555898864,-2,0,0.666666666666667,1.211060141639,0,3
"chair","visual",4,"Is it orange?","no","chair:visual:no:4",4,-0.75,0.957427107756338,-2,0,2.25,1.5,1,4,-1.75,0.5,-2,-1,0,0,0,0
"chair","visual",5,"Does it have a tail?","no","chair:visual:no:5",5,-0.8,1.78885438199983,-2,2,3.2,1.09544511501033,2,4,-1.8,0.447213595499958,-2,-1,1.2,1.78885438199983,0,4
"chicken","nonvisual",1,"Does it lay eggs?","yes","chicken:nonvisual:yes:1",6,1.66666666666667,0.516397779494322,1,2,2.83333333333333,1.60208197875972,0,4,-1.33333333333333,1.63299316185545,-2,2,2.5,1.97484176581315,0,4
"chicken","nonvisual",2,"Does it live on a farm?","yes","chicken:nonvisual:yes:2",5,1.4,0.547722557505166,1,2,1.2,0.836660026534076,0,2,-1.2,0.836660026534076,-2,0,0.8,0.836660026534076,0,2
"chicken","nonvisual",3,"Does it eat grain?","yes","chicken:nonvisual:yes:3",4,1.5,0.577350269189626,1,2,1.25,0.957427107756338,0,2,-1,1.4142135623731,-2,1,0.75,0.957427107756338,0,2
"chicken","nonvisual",4,"Is it eaten by frying?","yes","chicken:nonvisual:yes:4",2,1,1.4142135623731,0,2,2,0,2,2,-1,0,-1,-1,1.5,0.707106781186548,1,2
"chicken","nonvisual",5,"Does it live in a coop?","yes","chicken:nonvisual:yes:5",5,1.4,0.547722557505166,1,2,1.4,1.51657508881031,0,4,-1.6,0.547722557505166,-2,-1,0.6,0.894427190999916,0,2
"chicken","visual",1,"Does it have feathers?","yes","chicken:visual:yes:1",6,1.5,0.836660026534076,0,2,2.5,1.22474487139159,1,4,-1,1.26491106406735,-2,1,2.16666666666667,1.32916013582513,0,4
"chicken","visual",2,"Does it have wings?","yes","chicken:visual:yes:2",4,2,0,2,2,1.25,1.5,0,3,-1.75,0.5,-2,-1,0,0,0,0
"chicken","visual",3,"Does it have a beak?","yes","chicken:visual:yes:3",5,1.6,0.894427190999916,0,2,1.4,0.547722557505166,1,2,-1.2,1.30384048104053,-2,1,1.6,0.894427190999916,1,3
"chicken","visual",4,"Does it have legs?","yes","chicken:visual:yes:4",7,2,0,2,2,1.14285714285714,0.690065559342354,0,2,-2,0,-2,-2,0.428571428571429,0.786795792469443,0,2
"chicken","nonvisual",1,"Is it used for holding liquids?","no","chicken:nonvisual:no:1",4,-2,0,-2,-2,0.75,0.957427107756338,0,2,-1.75,0.5,-2,-1,0,0,0,0
"chicken","nonvisual",2,"Is it a mammal?","no","chicken:nonvisual:no:2",7,-1.42857142857143,1.51185789203691,-2,2,1.14285714285714,0.899735410842437,0,2,-1.57142857142857,0.534522483824849,-2,-1,2.14285714285714,1.4638501094228,0,4
"chicken","nonvisual",3,"Is it used for making jam?","no","chicken:nonvisual:no:3",4,-2,0,-2,-2,0.5,0.577350269189626,0,1,-2,0,-2,-2,0.25,0.5,0,1
"chicken","nonvisual",4,"Is it worn for the rain?","no","chicken:nonvisual:no:4",3,-2,0,-2,-2,0.666666666666667,0.577350269189626,0,1,-2,0,-2,-2,0.666666666666667,0.577350269189626,0,1
"chicken","nonvisual",5,"Is it comfortable?","no","chicken:nonvisual:no:5",5,-0.2,0.836660026534076,-1,1,1.4,1.14017542509914,0,3,-0.6,1.14017542509914,-2,1,0.6,0.894427190999916,0,2
"chicken","visual",1,"Is it orange?","no","chicken:visual:no:1",4,-1.25,0.957427107756338,-2,0,1.5,1,0,2,-0.75,1.25830573921179,-2,1,1.5,1.91485421551268,0,4
"chicken","visual",2,"Is it yellow?","no","chicken:visual:no:2",5,-0.6,1.14017542509914,-2,1,2.2,1.30384048104053,1,4,-1,1.4142135623731,-2,1,1,1,0,2
"chicken","visual",3,"Does it have hooves?","no","chicken:visual:no:3",5,-2,0,-2,-2,1.2,1.6431676725155,0,4,-1.8,0.447213595499958,-2,-1,1,1.22474487139159,0,3
"chicken","visual",4,"Does it have four legs?","no","chicken:visual:no:4",4,-1,2,-2,2,0.5,0.577350269189626,0,1,-2,0,-2,-2,0.25,0.5,0,1
"deer","nonvisual",1,"Is it hunted by people?","yes","deer:nonvisual:yes:1",5,1.4,0.894427190999916,0,2,1,0.707106781186548,0,2,-2,0,-2,-2,0.8,0.836660026534076,0,2
"deer","nonvisual",2,"Is it fast?","yes","deer:nonvisual:yes:2",5,1,1,0,2,1.8,1.6431676725155,0,4,-1.4,0.894427190999916,-2,0,2,1.58113883008419,0,4
"deer","nonvisual",3,"Is it a mammal?","yes","deer:nonvisual:yes:3",6,2,0,2,2,1.66666666666667,1.63299316185545,0,4,-1.16666666666667,0.752772652709081,-2,0,1.33333333333333,1.211060141639,0,3
"deer","nonvisual",4,"Is it an herbivore?","yes","deer:nonvisual:yes:4",4,0.25,1.70782512765993,-2,2,1,0.816496580927726,0,2,-1,0.816496580927726,-2,0,1.75,0.957427107756338,1,3
"deer","nonvisual",5,"Is it timid?","yes","deer:nonvisual:yes:5",3,1.66666666666667,0.577350269189626,1,2,2.33333333333333,0.577350269189626,2,3,-1.33333333333333,1.15470053837925,-2,0,1,1,0,2
"deer","visual",1,"Does it have antlers?","yes","deer:visual:yes:1",5,0.4,0.547722557505166,0,1,1.6,0.894427190999916,1,3,-0.6,1.34164078649987,-2,1,1,1.22474487139159,0,3
"deer","visual",2,"Does it have four legs?","yes","deer:visual:yes:2",4,2,0,2,2,1,1.4142135623731,0,3,-1.75,0.5,-2,-1,0,0,0,0
"deer","visual",3,"Does it have eyes?","yes","deer:visual:yes:3",6,2,0,2,2,2.16666666666667,1.47196014438797,1,4,-1.83333333333333,0.408248290463863,-2,-1,0.833333333333333,0.983192080250175,0,2
"deer","visual",4,"Does it have hooves?","yes","deer:visual:yes:4",3,1,1,0,2,3.33333333333333,1.15470053837925,2,4,-0.333333333333333,1.52752523165195,-2,1,2.33333333333333,0.577350269189626,2,3
"deer","visual",5,"Does it have a white tail?","yes","deer:visual:yes:5",8,0.875,0.640869944461656,0,2,2,0.925820099772551,1,4,-1,0.755928946018454,-2,0,1.75,0.886405260427918,0,3
"deer","nonvisual",1,"Does it live in zoos?","no","deer:nonvisual:no:1",4,-1,0.816496580927726,-2,0,1.5,1.29099444873581,0,3,-1.5,1,-2,0,2.25,1.70782512765993,0,4
"deer","nonvisual",2,"Is it smelly?","no","deer:nonvisual:no:2",4,-0.25,0.957427107756338,-1,1,0.75,0.957427107756338,0,2,-1.75,0.5,-2,-1,1.25,1.25830573921179,0,3
"deer","nonvisual",3,"Is it loud?","no","deer:nonvisual:no:3",5,-1.2,0.836660026534076,-2,0,1.6,1.51657508881031,0,4,-0.8,1.09544511501033,-2,0,1.4,0.894427190999916,0,2
"deer","nonvisual",4,"Does it eat people?","no","deer:nonvisual:no:4",4,-2,0,-2,-2,1,1.15470053837925,0,2,-2,0,-2,-2,0.25,0.5,0,1
"deer","nonvisual",5,"Is it used for cider?","no","deer:nonvisual:no:5",4,-2,0,-2,-2,0.75,1.5,0,3,-1.75,0.5,-2,-1,1.25,1.89296944860009,0,4
"deer","visual",1,"Is it yellow?","no","deer:visual:no:1",12,-1.58333333333333,0.90033663737852,-2,1,2.16666666666667,1.40345893053447,0,4,-1.5,1,-2,1,1.08333333333333,1.50504203102489,0,4
"deer","visual",2,"Is it green?","no","deer:visual:no:2",6,-2,0,-2,-2,2.5,1.7606816861659,0,4,-2,0,-2,-2,1.33333333333333,2.06559111797729,0,4
"deer","visual",3,"Does it have a lid?","no","deer:visual:no:3",5,-2,0,-2,-2,1.4,1.67332005306815,0,4,-2,0,-2,-2,0.2,0.447213595499958,0,1
"deer","visual",4,"Does it have a cushion?","no","deer:visual:no:4",6,-1.66666666666667,0.816496580927726,-2,0,1.83333333333333,1.47196014438797,0,4,-1.33333333333333,1.211060141639,-2,1,0.333333333333333,0.516397779494322,0,1
"deer","visual",5,"Does it have large teeth?","no","deer:visual:no:5",7,-0.142857142857143,0.690065559342354,-1,1,1.85714285714286,1.3451854182691,0,4,-0.285714285714286,1.49602648308619,-2,2,1.57142857142857,1.39727626201154,0,4
"dog","nonvisual",1,"Does it bark?","yes","dog:nonvisual:yes:1",12,1.41666666666667,1.16450015288132,-2,2,1.41666666666667,1.67648622440092,0,4,-1.33333333333333,1.07308673997732,-2,1,1.33333333333333,1.43548112513055,0,4
"dog","nonvisual",2,"Is it an animal?","yes","dog:nonvisual:yes:2",7,2,0,2,2,1.42857142857143,1.51185789203691,0,4,-2,0,-2,-2,1.57142857142857,1.71824938596845,0,4
"dog","nonvisual",3,"Is it a pet?","yes","dog:nonvisual:yes:3",6,1.5,0.547722557505166,1,2,0.666666666666667,0.816496580927726,0,2,-1.83333333333333,0.408248290463863,-2,-1,0,0,0,0
"dog","nonvisual",4,"Is it used for protection?","yes","dog:nonvisual:yes:4",6,0.666666666666667,0.816496580927726,0,2,1.16666666666667,1.83484785926972,0,4,-1.83333333333333,0.408248290463863,-2,-1,0.666666666666667,1.03279555898864,0,2
"dog","nonvisual",5,"Does it chase cats?","yes","dog:nonvisual:yes:5",5,1,1,0,2,1.4,1.14017542509914,0,3,-1,0,-1,-1,1.2,1.30384048104053,0,3
"dog","visual",1,"Does it have four legs?","yes","dog:visual:yes:1",4,1.75,0.5,1,2,1.25,0.957427107756338,0,2,-2,0,-2,-2,1,1.4142135623731,0,3
"dog","visual",2,"Does it have legs?","yes","dog:visual:yes:2",5,1.8,0.447213595499958,1,2,1.4,1.14017542509914,0,3,-2,0,-2,-2,0.8,1.09544511501033,0,2
"dog","visual",3,"Does it have a tail?","yes","dog:visual:yes:3",7,1.57142857142857,0.534522483824849,1,2,2,1.15470053837925,0,3,-1.42857142857143,0.534522483824849,-2,-1,1.28571428571429,0.951189731211342,0,3
"dog","visual",4,"Does it have hair?","yes","dog:visual:yes:4",5,1.6,0.547722557505166,1,2,2,1.58113883008419,0,4,-1.8,0.447213595499958,-2,-1,1,1.22474487139159,0,3
"dog","visual",5,"Does it have a nose?","yes","dog:visual:yes:5",4,1.75,0.5,1,2,1.25,1.89296944860009,0,4,-2,0,-2,-2,0,0,0,0
"dog","nonvisual",1,"Does it hop?","no","dog:nonvisual:no:1",5,-0.8,0.836660026534076,-2,0,1.8,0.836660026534076,1,3,-1,1.22474487139159,-2,1,1.2,1.30384048104053,0,3
"dog","nonvisual",2,"Is it eaten in pies?","no","dog:nonvisual:no:2",7,-1.71428571428571,0.755928946018454,-2,0,0.857142857142857,1.0690449676497,0,3,-1.57142857142857,0.786795792469443,-2,0,0.571428571428571,0.786795792469443,0,2
"dog","nonvisual",3,"Is it eaten as bacon?","no","dog:nonvisual:no:3",3,-2,0,-2,-2,0.333333333333333,0.577350269189626,0,1,-2,0,-2,-2,0,0,0,0
"dog","nonvisual",4,"Is it prickly?","no","dog:nonvisual:no:4",6,-1.5,0.836660026534076,-2,0,2,1.54919333848297,0,4,-1.83333333333333,0.408248290463863,-2,-1,0.833333333333333,0.752772652709081,0,2
"dog","nonvisual",5,"Does it lay eggs?","no","dog:nonvisual:no:5",6,-2,0,-2,-2,1,1.54919333848297,0,4,-2,0,-2,-2,0,0,0,0
"dog","visual",1,"Does it have antlers?","no","dog:visual:no:1",4,-1.75,0.5,-2,-1,1.75,1.5,0,3,-1.25,0.957427107756338,-2,0,0,0,0,0
"dog","visual",2,"Is it pink?","no","dog:visual:no:2",9,-1.22222222222222,0.833333333333333,-2,0,1.33333333333333,1.58113883008419,0,4,-1.33333333333333,1.11803398874989,-2,1,0.444444444444444,1.0137937550497,0,3
"dog","visual",3,"Does it have a caboose?","no","dog:visual:no:3",8,-1.5,0.925820099772551,-2,0,0.75,1.16496474502144,0,3,-1.25,1.38873014965883,-2,1,1,1.60356745147455,0,4
"dog","visual",4,"Does it have a top?","yes","dog:visual:yes:4",4,0.5,1.73205080756888,-2,2,1.5,1.29099444873581,0,3,-0.25,1.70782512765993,-2,2,1.25,1.5,0,3
"dog","visual",5,"Does it have a mask?","no","dog:visual:no:5",6,-2,0,-2,-2,0.833333333333333,0.752772652709081,0,2,-1.83333333333333,0.408248290463863,-2,-1,0.666666666666667,1.03279555898864,0,2
"donkey","nonvisual",1,"Is it an animal?","yes","donkey:nonvisual:yes:1",3,2,0,2,2,2,0,2,2,-1.66666666666667,0.577350269189626,-2,-1,2.33333333333333,0.577350269189626,2,3
"donkey","nonvisual",2,"Is it like a horse?","yes","donkey:nonvisual:yes:2",5,0.8,1.6431676725155,-2,2,2.2,1.30384048104053,1,4,-1.2,0.836660026534076,-2,0,1.2,0.836660026534076,0,2
"donkey","nonvisual",3,"Is it a mammal?","yes","donkey:nonvisual:yes:3",1,2,NA,2,2,2,NA,2,2,-2,NA,-2,-2,2,NA,2,2
"donkey","nonvisual",4,"Is it furry?","yes","donkey:nonvisual:yes:4",9,1.22222222222222,1.092906420717,-1,2,2.33333333333333,1.3228756555323,0,4,-1.22222222222222,0.97182531580755,-2,1,1.44444444444444,0.881917103688197,0,2
"donkey","nonvisual",5,"Does it make noises?","yes","donkey:nonvisual:yes:5",5,1.2,1.30384048104053,-1,2,1.4,0.894427190999916,0,2,-1.6,0.894427190999916,-2,0,1,1.22474487139159,0,3
"donkey","visual",1,"Does it have legs?","yes","donkey:visual:yes:1",7,2,0,2,2,1,1.15470053837925,0,3,-1.71428571428571,0.487950036474266,-2,-1,0.857142857142857,1.21498579258791,0,3
"donkey","visual",2,"Does it have four legs?","yes","donkey:visual:yes:2",4,2,0,2,2,2,1.4142135623731,1,4,-2,0,-2,-2,0.25,0.5,0,1
"donkey","visual",3,"Does it have a tail?","yes","donkey:visual:yes:3",3,0.666666666666667,1.52752523165195,-1,2,2.66666666666667,1.52752523165195,1,4,-1,1.73205080756888,-2,1,2,2,0,4
"donkey","visual",4,"Does it have hooves?","yes","donkey:visual:yes:4",7,1.14285714285714,1.4638501094228,-2,2,2.57142857142857,1.51185789203691,0,4,-0.857142857142857,0.690065559342354,-2,0,1.57142857142857,1.13389341902768,0,3
"donkey","nonvisual",1,"Does it lay eggs?","no","donkey:nonvisual:no:1",6,-2,0,-2,-2,0,0,0,0,-2,0,-2,-2,0.666666666666667,1.211060141639,0,3
"donkey","nonvisual",2,"Does it grow on trees?","no","donkey:nonvisual:no:2",5,-2,0,-2,-2,1.6,1.81659021245849,0,4,-1.8,0.447213595499958,-2,-1,1,1.73205080756888,0,4
"donkey","nonvisual",3,"Is it furniture?","no","donkey:nonvisual:no:3",5,-1.6,0.894427190999916,-2,0,1.6,0.894427190999916,1,3,-1.6,0.894427190999916,-2,0,0.6,0.894427190999916,0,2
"donkey","nonvisual",4,"Does it chase cats?","no","donkey:nonvisual:no:4",6,-1.83333333333333,0.408248290463863,-2,-1,0.5,0.547722557505166,0,1,-1.83333333333333,0.408248290463863,-2,-1,0.5,1.22474487139159,0,3
"donkey","visual",1,"Is it round?","no","donkey:visual:no:1",5,-1.8,0.447213595499958,-2,-1,2.2,2.04939015319192,0,4,-1.4,1.34164078649987,-2,1,1.2,1.78885438199983,0,4
"donkey","visual",2,"Does it have a pointed end?","no","donkey:visual:no:2",5,-1.8,0.447213595499958,-2,-1,1.4,1.14017542509914,0,3,-1.4,0.894427190999916,-2,0,0.2,0.447213595499958,0,1
"donkey","visual",3,"Does it have stripes?","no","donkey:visual:no:3",4,-1.5,0.577350269189626,-2,-1,0.75,0.957427107756338,0,2,-1.5,0.577350269189626,-2,-1,0.25,0.5,0,1
"donkey","visual",4,"Is it small?","no","donkey:visual:no:4",3,-1.33333333333333,1.15470053837925,-2,0,1,1.73205080756888,0,3,-1.66666666666667,0.577350269189626,-2,-1,0.666666666666667,1.15470053837925,0,2
"elephant","nonvisual",1,"Is it an animal?","yes","elephant:nonvisual:yes:1",7,2,0,2,2,0.714285714285714,0.487950036474267,0,1,-2,0,-2,-2,1,1.52752523165195,0,4
"elephant","nonvisual",2,"Does it live in Africa?","yes","elephant:nonvisual:yes:2",6,1,0.632455532033676,0,2,1.5,0.547722557505166,1,2,-1.5,0.547722557505166,-2,-1,1.5,1.04880884817015,0,3
"elephant","nonvisual",3,"Does it live in zoos?","yes","elephant:nonvisual:yes:3",4,0.5,0.577350269189626,0,1,0.5,1,0,2,-1.75,0.5,-2,-1,0.75,1.5,0,3
"elephant","nonvisual",4,"Is it used in circuses?","yes","elephant:nonvisual:yes:4",7,1,1.52752523165195,-2,2,2,1.15470053837925,1,4,-1.57142857142857,0.534522483824849,-2,-1,1.42857142857143,1.39727626201154,0,4
"elephant","nonvisual",5,"Does it eat peanuts?","yes","elephant:nonvisual:yes:5",5,1.4,0.894427190999916,0,2,1.8,1.09544511501033,0,3,-1.4,1.34164078649987,-2,1,1.6,1.51657508881031,0,3
"elephant","visual",1,"Is it grey?","yes","elephant:visual:yes:1",4,1.75,0.5,1,2,1.25,0.957427107756338,0,2,-1.75,0.5,-2,-1,1.25,0.957427107756338,0,2
"elephant","visual",2,"Does it have ears?","yes","elephant:visual:yes:2",5,2,0,2,2,1.6,1.14017542509914,0,3,-2,0,-2,-2,0.4,0.894427190999916,0,2
"elephant","visual",3,"Does it have four legs?","yes","elephant:visual:yes:3",3,2,0,2,2,0,0,0,0,-2,0,-2,-2,0.333333333333333,0.577350269189626,0,1
"elephant","visual",4,"Does it have a tail?","yes","elephant:visual:yes:4",3,1,1,0,2,2.33333333333333,1.15470053837925,1,3,-0.333333333333333,2.08166599946613,-2,2,2.33333333333333,1.15470053837925,1,3
"elephant","visual",5,"Does it have large ears?","yes","elephant:visual:yes:5",6,2,0,2,2,1.66666666666667,1.211060141639,0,3,-1.5,0.836660026534076,-2,0,0.666666666666667,0.516397779494322,0,1
"elephant","nonvisual",1,"Is it a rodent?","no","elephant:nonvisual:no:1",6,-0.5,1.6431676725155,-2,1,2,1.67332005306815,0,4,-1.16666666666667,0.983192080250175,-2,0,1.66666666666667,1.03279555898864,0,3
"elephant","nonvisual",2,"Is it a reptile?","no","elephant:nonvisual:no:2",4,-2,0,-2,-2,0.5,0.577350269189626,0,1,-1.75,0.5,-2,-1,1.5,1,0,2
"elephant","nonvisual",3,"Does it live on farms?","no","elephant:nonvisual:no:3",3,-1,1.73205080756888,-2,1,1.66666666666667,2.08166599946613,0,4,-1.66666666666667,0.577350269189626,-2,-1,2.33333333333333,1.15470053837925,1,3
"elephant","nonvisual",4,"Is it furry?","no","elephant:nonvisual:no:4",7,-1.57142857142857,0.786795792469443,-2,0,1.42857142857143,0.975900072948533,0,3,-1,1.15470053837925,-2,1,0.571428571428571,0.786795792469443,0,2
"elephant","nonvisual",5,"Does it lay eggs?","no","elephant:nonvisual:no:5",6,-2,0,-2,-2,0.333333333333333,0.516397779494322,0,1,-2,0,-2,-2,1,1.09544511501033,0,3
"elephant","visual",1,"Is it made of wood?","no","elephant:visual:no:1",4,-2,0,-2,-2,1.5,1.29099444873581,0,3,-1.5,0.577350269189626,-2,-1,1.5,1.29099444873581,0,3
"elephant","visual",2,"Does it have scales?","no","elephant:visual:no:2",3,-2,0,-2,-2,1.33333333333333,0.577350269189626,1,2,-2,0,-2,-2,0.666666666666667,1.15470053837925,0,2
"elephant","visual",3,"Is it beige?","no","elephant:visual:no:3",5,-1.8,0.447213595499958,-2,-1,2,1.22474487139159,1,4,-1.8,0.447213595499958,-2,-1,0.6,0.547722557505166,0,1
"elephant","visual",4,"Does it have fur?","no","elephant:visual:no:4",4,-0.75,0.5,-1,0,2.5,1.29099444873581,1,4,-0.5,1,-1,1,2.25,1.25830573921179,1,4
"elephant","visual",5,"Does it have hooves?","no","elephant:visual:no:5",6,-1.16666666666667,1.60208197875972,-2,2,1,1.26491106406735,0,3,-1.83333333333333,0.408248290463863,-2,-1,0.166666666666667,0.408248290463863,0,1
"giraffe","nonvisual",1,"Does it eat leaves?","yes","giraffe:nonvisual:yes:1",5,1.2,0.836660026534076,0,2,1.6,0.547722557505166,1,2,-1.2,0.836660026534076,-2,0,2.2,0.836660026534076,1,3
"giraffe","nonvisual",2,"Does it live in Africa?","yes","giraffe:nonvisual:yes:2",6,1.5,0.836660026534076,0,2,2,1.67332005306815,0,4,-1.16666666666667,0.983192080250175,-2,0,1.83333333333333,1.72240142436851,0,4
"giraffe","nonvisual",3,"Does it live in zoos?","yes","giraffe:nonvisual:yes:3",7,1.71428571428571,0.487950036474266,1,2,1.42857142857143,1.61834718742537,0,4,-1.85714285714286,0.377964473009227,-2,-1,0.571428571428571,1.13389341902768,0,3
"giraffe","nonvisual",4,"Is it a mammal?","yes","giraffe:nonvisual:yes:4",3,2,0,2,2,1.33333333333333,1.52752523165195,0,3,-0.333333333333333,1.15470053837925,-1,1,1.66666666666667,0.577350269189626,1,2
"giraffe","visual",1,"Does it have spots?","yes","giraffe:visual:yes:1",7,1.71428571428571,0.487950036474266,1,2,2.85714285714286,1.21498579258791,1,4,-1.57142857142857,0.786795792469443,-2,0,1.85714285714286,1.67616341969505,0,4
"giraffe","visual",2,"Is it tall?","yes","giraffe:visual:yes:2",4,1.75,0.5,1,2,2,0.816496580927726,1,3,-2,0,-2,-2,1,1.4142135623731,0,3
"giraffe","visual",3,"Does it have long legs?","yes","giraffe:visual:yes:3",4,1.75,0.5,1,2,2,1.63299316185545,0,4,-1.75,0.5,-2,-1,1.75,1.70782512765993,0,4
"giraffe","visual",4,"Is it brown?","yes","giraffe:visual:yes:4",7,0.714285714285714,1.11269728052837,-1,2,3.42857142857143,0.786795792469443,2,4,-0.428571428571429,1.2724180205607,-2,1,3,1.15470053837925,1,4
"giraffe","nonvisual",1,"Is it eaten by frying?","no","giraffe:nonvisual:no:1",5,-1.6,0.547722557505166,-2,-1,1,0.707106781186548,0,2,-1.4,0.894427190999916,-2,0,0.8,0.836660026534076,0,2
"giraffe","nonvisual",2,"Is it hunted by people?","no","giraffe:nonvisual:no:2",4,-1,0.816496580927726,-2,0,2,1.82574185835055,0,4,-0.25,1.25830573921179,-2,1,2.25,1.70782512765993,0,4
"giraffe","nonvisual",3,"Does it live in grass?","yes","giraffe:nonvisual:yes:3",11,0.545454545454545,1.21355975243384,-2,2,2,1,0,4,-0.818181818181818,0.981649817214043,-2,1,2.09090909090909,1.13618180363404,0,4
"giraffe","nonvisual",4,"Is it an insect?","no","giraffe:nonvisual:no:4",7,-2,0,-2,-2,1.71428571428571,1.49602648308619,0,4,-1.85714285714286,0.377964473009227,-2,-1,1.14285714285714,1.4638501094228,0,3
"giraffe","visual",1,"Is it green?","no","giraffe:visual:no:1",5,-2,0,-2,-2,1.6,1.81659021245849,0,4,-1.8,0.447213595499958,-2,-1,0.4,0.547722557505166,0,1
"giraffe","visual",2,"Does it have warts?","no","giraffe:visual:no:2",8,-1.125,1.1259916264596,-2,1,1,1.51185789203691,0,4,-0.875,1.35620268186054,-2,1,1,1.4142135623731,0,4
"giraffe","visual",3,"Is it muddy?","no","giraffe:visual:no:3",3,-1,0,-1,-1,2,0,2,2,-1,1,-2,0,0.666666666666667,1.15470053837925,0,2
"giraffe","visual",4,"Does it have antennae?","no","giraffe:visual:no:4",6,-1.83333333333333,0.408248290463863,-2,-1,2.16666666666667,1.47196014438797,0,4,-0.833333333333333,0.408248290463863,-1,0,1,1.09544511501033,0,3
"grasshopper","nonvisual",1,"Is it an insect?","yes","grasshopper:nonvisual:yes:1",6,1.66666666666667,0.516397779494322,1,2,1.5,1.51657508881031,0,4,-1.33333333333333,0.816496580927726,-2,0,1.5,0.836660026534076,1,3
"grasshopper","nonvisual",2,"Does it live in grass?","yes","grasshopper:nonvisual:yes:2",4,1,0,1,1,1.25,1.25830573921179,0,3,-1,1.15470053837925,-2,0,0.5,1,0,2
"grasshopper","nonvisual",3,"Is it found in summer?","yes","grasshopper:nonvisual:yes:3",4,1.25,0.957427107756338,0,2,2,1.4142135623731,1,4,-1.25,1.5,-2,1,2.25,2.06155281280883,0,4
"grasshopper","nonvisual",4,"Does it fly?","no","grasshopper:nonvisual:no:4",7,-0.142857142857143,1.3451854182691,-2,1,1.71428571428571,0.951189731211342,0,3,-0.285714285714286,0.951189731211342,-2,1,1.57142857142857,1.2724180205607,0,3
"grasshopper","visual",1,"Is it green?","yes","grasshopper:visual:yes:1",8,1.375,0.517549169506766,1,2,2,1.30930734141595,0,4,-1.5,0.534522483824849,-2,-1,0.625,1.06066017177982,0,3
"grasshopper","visual",2,"Does it have legs?","yes","grasshopper:visual:yes:2",4,2,0,2,2,1,0.816496580927726,0,2,-1.5,0.577350269189626,-2,-1,0.25,0.5,0,1
"grasshopper","visual",3,"Does it have long legs?","no","grasshopper:visual:no:3",5,-0.2,1.6431676725155,-2,2,1,1,0,2,-1.2,0.836660026534076,-2,0,1.2,1.30384048104053,0,3
"grasshopper","visual",4,"Does it have antennae?","yes","grasshopper:visual:yes:4",9,0.666666666666667,1.6583123951777,-2,2,2.11111111111111,1.26929551764398,0,4,-1,1.22474487139159,-2,1,1.22222222222222,1.48136573621926,0,4
"grasshopper","nonvisual",1,"Does it require a conductor?","no","grasshopper:nonvisual:no:1",5,-1,1.4142135623731,-2,1,0.8,0.836660026534076,0,2,-0.8,1.30384048104053,-2,1,0.6,0.894427190999916,0,2
"grasshopper","nonvisual",2,"Is it hunted by people?","no","grasshopper:nonvisual:no:2",4,-0.75,0.957427107756338,-2,0,0.25,0.5,0,1,-1,1.4142135623731,-2,1,1.75,2.06155281280883,0,4
"grasshopper","nonvisual",3,"Does it taste good?","no","grasshopper:nonvisual:no:3",5,-1.2,0.836660026534076,-2,0,1,1,0,2,-1.2,1.09544511501033,-2,0,0.2,0.447213595499958,0,1
"grasshopper","visual",1,"Is it made of wood?","no","grasshopper:visual:no:1",6,-2,0,-2,-2,1.16666666666667,1.60208197875972,0,4,-2,0,-2,-2,0.166666666666667,0.408248290463863,0,1
"grasshopper","visual",2,"Does it have teeth?","no","grasshopper:visual:no:2",2,-2,0,-2,-2,0.5,0.707106781186548,0,1,-2,0,-2,-2,1.5,0.707106781186548,1,2
